daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY     GPP(1)     GPP(0)  GPP (tot)     NPP(1)     NPP(0)   NPP(tot)      ET(1)      ET(0)     LAI(1)     LAI(0)
-2006          7         13    6.93608    2.79316    9.77757  0.0403853 0.00794384          0    3.20706    1.48845     2.8462    1.70472
-2006          7         14    6.65558    2.67285    9.37478  0.0387521 0.00760167          0     3.0958    1.43923    2.86502    1.71226
-2006          7         15    6.25913     2.5071     8.8098  0.0364438 0.00713029          0    3.03834     1.3968     2.8827    1.71932
-2006          7         16    4.84747    1.93698    6.81818  0.0282244 0.00550883          0    2.81664    1.25604    2.89638    1.72478
-2006          7         17    3.88406    1.54914    5.46022  0.0226149  0.0044058          0    2.45256    1.07947    2.90734    1.72914
-2006          7         18    3.77775    1.50453    5.30856   0.021996 0.00427892          0     2.5936    1.13082    2.91799    1.73337
-2006          7         19    2.69085    1.07013     3.7797  0.0156675  0.0030435          0    2.39554    1.01076    2.92557    1.73638
-2006          7         20    5.79089    2.30069    8.13184  0.0337175 0.00654323          0    2.84966    1.29193    2.94187    1.74285
-2006          7         21    6.11567    2.42451    8.58268  0.0356085 0.00689539          0    3.48516    1.54838    2.95908    1.74967
-2006          7         22    5.97111    2.36191    8.37451  0.0347668 0.00671735          0    2.53487     1.1639    2.97586     1.7563
-2006          7         23    7.35347    2.90243     10.307  0.0428156  0.0082546          0    2.93339    1.35397    2.99651    1.76445
-2006          7         24    6.88333    2.70974    9.64086  0.0400782 0.00770658          0    3.31568    1.49231    3.01582    1.77205
-2006          7         25    5.81796    2.28479    8.14312  0.0338751 0.00649801          0     3.3258    1.46367    3.03212    1.77845
-2006          7         26    4.64958    1.82226     6.5041  0.0270722 0.00518257          0    3.05688    1.32178    3.04514    1.78355
-2006          7         27    3.87582    1.51658    5.41928   0.022567  0.0043132          0    1.90095    0.84842    3.05598     1.7878
-2006          7         28      6.842    2.67368    9.56312  0.0398376 0.00760404          0    2.86201    1.29927     3.0751    1.79528
-2006          7         29    7.56155    2.94804     10.562  0.0440272 0.00838433          0    3.43623    1.54164    3.09622    1.80353
-2006          7         30     4.0549    1.57692    5.65992  0.0236097 0.00448481          0    1.64772    0.74787    3.10753    1.80793
-2006          7         31    5.63296    2.18769    7.85967  0.0327979 0.00622187          0    2.59138     1.1614    3.12323    1.81404
-2006          8          1    3.44635    1.33601    4.80623  0.0200664 0.00379967          0    1.34936   0.618056    3.13285    1.81778
-2006          8          2    3.83989    1.48143    5.34799   0.022442 0.00422159          0    1.50242   0.689065     3.1318    1.81832
-2006          8          3    4.85503    1.87387    6.76262  0.0283748 0.00533992          0    1.79816   0.828216    3.14534    1.82356
-2006          8          4    4.59694    1.77146    6.40031  0.0268664 0.00504807          0    1.66737   0.764078    3.15816    1.82851
-2006          8          5    7.09539     2.7302    9.87484  0.0414685 0.00778017          0    2.70555    1.22758    3.17793    1.83613
-2006          8          6    8.36543    3.21163    11.6351  0.0488911 0.00915207          0    3.27144    1.47452    3.20121    1.84509
-2006          8          7    6.24399    2.39088    8.67818  0.0364925 0.00681322          0    2.26974    1.02942    3.21857    1.85176
-2006          8          8     4.2706     1.6321    5.93231  0.0249592 0.00465094          0    1.81673    0.81583    3.23044    1.85631
-2006          8          9    2.39449   0.913907      3.325  0.0139944 0.00260433          0   0.970894    0.43951    3.23709    1.85886
-2006          8         10     4.2838    1.63381    5.94731  0.0250364 0.00465582          0    1.84197   0.829187    3.24898    1.86341
-2006          8         11    3.32119    1.26504    4.60925  0.0194105 0.00360494          0    1.42813    0.64995     3.2582    1.86694
-2006          8         12    4.98061    1.89522    6.91034  0.0291088 0.00540075          0    2.05338    0.92802    3.27202    1.87222
-2006          8         13    6.29587    2.39215    8.73163  0.0367957 0.00681684          0     2.6057    1.16582    3.28947    1.87888
-2006          8         14    1.14708   0.435033    1.59006 0.00670402  0.0012397          0   0.434464   0.197074    3.29265    1.88009
-2006          8         15    2.85271    1.08154      3.954  0.0166724 0.00308201          0    1.06754   0.482286    3.30055     1.8831
-2006          8         16    5.83234    2.20935    8.08208  0.0340867 0.00629593          0    2.18643   0.979486     3.3167    1.88924
-2006          8         17    5.78836    2.18901    8.01743  0.0338296 0.00623794          0    2.21198   0.984163    3.33272    1.89533
-2006          8         18    4.82998    1.82356    6.68697  0.0282284 0.00519654          0    1.87256   0.831673    3.34608     1.9004
-2006          8         19    5.80419    2.18839    8.03274  0.0339222 0.00623618          0    2.22985   0.989711    3.36213    1.90648
-2006          8         20    3.71129    1.39702    5.13399  0.0216903 0.00398106          0    1.40439   0.626251    3.37238    1.91036
-2006          8         21    3.29305    1.23832    4.55414   0.019246 0.00352879          0    1.24556   0.555061    3.38147     1.9138
-2006          8         22    5.54441    2.08303    7.66578  0.0324039 0.00593595          0     2.1921   0.971486    3.39678    1.91958
-2006          8         23    5.49282    2.06054    7.59134  0.0321024 0.00587185          0    2.20925   0.975552    3.41193     1.9253
-2006          8         24     3.5751    1.33916    4.93896  0.0208944 0.00381615          0    1.32004   0.587761    3.42179    1.92902
-2006          8         25    4.27464    1.59966    5.90385  0.0249828 0.00455851          0     1.5722   0.700823    3.43357    1.93345
-2006          8         26    2.83845    1.06101    3.91908  0.0165891 0.00302352          0    1.10576   0.489877    3.44139     1.9364
-2006          8         27    6.34976    2.37176    8.76539  0.0371107 0.00675873          0    2.46613    1.08676    3.45888    1.94297
-2006          8         28    2.90389    1.08287    4.00682  0.0169716 0.00308582          0    1.15909   0.514104    3.46687    1.94597
-2006          8         29    4.08886    1.52361    5.64071   0.023897 0.00434177          0    1.71151   0.756712    3.47812    1.95019
-2006          8         30    4.84642      1.804    6.68388  0.0283245  0.0051408          0    2.04008   0.896715    3.49145    1.95519
-2006          8         31    2.72979    1.01487    3.76351  0.0159541 0.00289205          0    1.05017   0.462529    3.49895      1.958
-2006          9          1    4.05871     1.5079    5.59463  0.0237208   0.004297          0    1.56546   0.682589    3.51011    1.96218
-2006          9          2    3.22379    1.19266    4.43876  0.0188974 0.00340399          0    1.27168   0.553013    3.50852    1.96242
-2006          9          3    1.65565   0.612755    2.27986  0.0097052 0.00174887          0   0.588336    0.25692    3.51307    1.96412
-2006          9          4    4.96538    1.83692    6.83665  0.0291064 0.00524277          0    1.90885   0.830187    3.52671     1.9692
-2006          9          5    3.43423     1.2689    4.72689   0.020131 0.00362158          0    1.26644    0.55033    3.53614    1.97271
-2006          9          6    6.38246    2.35622    8.78282  0.0374131 0.00672492          0    2.48653    1.06985    3.55366    1.97923
-2006          9          7    4.71703    1.73867    6.48831  0.0276506 0.00496235          0    1.78359   0.774004     3.5666    1.98404
-2006          9          8    5.94908    2.19028    8.18049  0.0348727  0.0062513          0    2.54146    1.09711    3.58291    1.99009
-2006          9          9    6.89829    2.53613     9.4821  0.0404369 0.00723839          0    2.92864    1.25945    3.60181     1.9971
-2006          9         10    6.64397    2.43864    9.12852  0.0389461 0.00696015          0    2.75183    1.17436       3.62    2.00383
-2006          9         11    6.17985    2.26476     8.4873  0.0362254 0.00646389          0     2.5984     1.0996    3.63692    2.01008
-2006          9         12    6.03491     2.2085    8.28509  0.0353758  0.0063033          0    2.54988    1.07491    3.65342    2.01618
-2006          9         13    5.73954    2.09752    7.87669  0.0336444 0.00598656          0    2.35369   0.994485    3.66911    2.02196
-2006          9         14    4.00292    1.46098    5.49154  0.0234646 0.00416981          0     1.6293   0.689134    3.68005    2.02599
-2006          9         15     5.3016    1.93325    7.27144  0.0310772 0.00551771          0    2.26623   0.950779    3.69453    2.03132
-2006          9         16    5.73865    2.09018    7.86843  0.0336392  0.0059656          0     2.2377   0.947597     3.7102    2.03709
-2006          9         17    3.30957    1.20393    4.53634  0.0194003 0.00343615          0    1.17618   0.505701    3.71923     2.0404
-2006          9         18    2.39957   0.872274     3.2884   0.014066 0.00248957          0   0.887729   0.380004    3.72577    2.04281
-2006          9         19     3.0707    1.11566    4.20755  0.0180001 0.00318423          0    1.21891   0.521872    3.73415    2.04588
-2006          9         20    5.92803    2.15239    8.12132  0.0347493 0.00614316          0    2.43462    1.03308    3.75031    2.05181
-2006          9         21    6.14218    2.22735     8.4119  0.0360046 0.00635711          0    2.47769    1.04143    3.76705    2.05794
-2006          9         22    3.53924     1.2818    4.84545  0.0207466  0.0036584          0    1.44537   0.606694    3.77669    2.06147
-2006          9         23    2.94709    1.06656    4.03397  0.0172754 0.00304408          0    1.05785   0.450147    3.78471     2.0644
-2006          9         24    3.50454    1.26754    4.79624  0.0205432 0.00361769          0    1.31731   0.557131    3.79425    2.06789
-2006          9         25    2.52888      0.914    3.46031  0.0148239 0.00260866          0    0.88622   0.379405    3.80114     2.0704
-2006          9         26    2.76189   0.997704    3.77863  0.0161898 0.00284756          0    1.00446   0.428535    3.80114    2.07315
-2006          9         27     4.7956    1.73361    6.56227  0.0281111 0.00494791          0    1.83295   0.782932    3.80114    2.07791
-2006          9         28    4.48897    1.62478    6.14471  0.0263137 0.00463732          0    1.75056    0.74098    3.80114    2.08238
-2006          9         29     4.0919    1.48279    5.60291  0.0239862 0.00423205          0    1.53507   0.651367    3.80114    2.08646
-2006          9         30    4.97039    1.80303    6.80771  0.0291358 0.00514606          0    2.00232    0.84537    3.80114    2.09142
-2006         10          1    2.96578    1.07723    4.06347   0.017385 0.00307453          0    1.08913    0.46579    3.80114    2.09438
-2006         10          2    2.43987   0.883996    3.34074  0.0143432 0.00252666          0   0.956588   0.406684    3.71432    1.93513
-2006         10          3    1.83374   0.645673    2.49204  0.0107799 0.00184548          0    0.75427   0.319964    3.63836    1.77891
-2006         10          4    2.52202   0.857403     3.3967  0.0148261 0.00245065          0     1.0898   0.459868    3.56241    1.62268
-2006         10          5    3.06776    1.00035      4.089  0.0180343 0.00285922          0    1.30015    0.54256    3.48645    1.46646
-2006         10          6   0.983244   0.305032    1.29493 0.00578015 0.000871852          0   0.377163   0.156132    3.41049    1.31023
-2006         10          7    3.35197   0.979268    4.35375  0.0197051 0.00279897          0    1.49433   0.599738    3.33453    1.15401
-2006         10          8    3.81291    1.03535    4.87364  0.0224148 0.00295927          0    1.72752    0.67571    3.25858   0.997782
-2006         10          9    3.03355   0.752529    3.80606  0.0178332  0.0021509          0    1.23193   0.466312    3.18262   0.841556
-2006         10         10    2.47408   0.547658    3.03785  0.0145443 0.00156533          0   0.903757   0.333136    3.10666   0.685331
-2006         10         11    3.90496   0.745726    4.67577  0.0229559 0.00213145          0    1.51087   0.503685     3.0307   0.529105
-2006         10         12    1.21847   0.190573    1.41675 0.00716296  0.0005447          0   0.469394   0.145816    2.95475    0.37288
-2006         10         13    4.11515   0.481844    4.62256  0.0241915 0.00137722          0    1.76376   0.446399    2.87879   0.216654
-2006         10         14    1.49454   0.108169    1.61181 0.00878591 0.000309171          0   0.635161    0.12075    2.80283  0.0604287
-2006         10         15    3.39922   0.073108    3.49252  0.0199829 0.000208959          0    1.56208   0.108506    2.72687 -0.0957968
-2006         10         16    3.40556  -0.123897    3.30133  0.0200201 -0.000354125          0    1.56988   -0.23055    2.65092  -0.252022
-2006         10         17    3.02013   -0.30892    2.72808  0.0177543 -0.000882963          0    1.41128  -0.876957    2.57496  -0.408248
-2006         10         18    1.05443   -0.18702   0.873078 0.00619865 -0.000534546          0   0.463793   -1.87805      2.499  -0.564473
-2006         10         19    1.78056  -0.468208    1.32149  0.0104673 -0.00133824          0   0.758831     3.6031    2.42304  -0.720699
-2006         10         20    1.48678  -0.536148   0.957845  0.0087403 -0.00153243          0   0.667656    1.43684    2.34709  -0.876924
-2006         10         21    1.67362  -0.790181    0.89102 0.00983864 -0.00225852          0   0.758715     1.1865    2.27113   -1.03315
-2006         10         22     1.5218  -0.912561   0.615576 0.00894613 -0.00260831          0   0.679028   0.907097    2.19517   -1.18938
-2006         10         23    1.65474   -1.23385   0.427082 0.00972762 -0.00352664          0   0.717765   0.867136    2.11921    -1.3456
-2006         10         24    0.62234  -0.568214  0.0561606 0.00365852 -0.00162408          0   0.305664   0.328816    2.04326   -1.50183
-2006         10         25    1.60398   -1.77278  -0.164429 0.00942927 -0.00506699          0    0.82392   0.878399     1.9673   -1.65805
-2006         10         26          0          0          0          0          0          0          0          0          0          0
-2006         10         27          0          0          0          0          0          0          0          0          0          0
-2006         10         28          0          0          0          0          0          0          0          0          0          0
-2006         10         29          0          0          0          0          0          0          0          0          0          0
-2006         10         30          0          0          0          0          0          0          0          0          0          0
-2006         10         31          0          0          0          0          0          0          0          0          0          0
-2006         11          1          0          0          0          0          0          0          0          0          0          0
-2006         11          2          0          0          0          0          0          0          0          0          0          0
-2006         11          3          0          0          0          0          0          0          0          0          0          0
-2006         11          4          0          0          0          0          0          0          0          0          0          0
-2006         11          5          0          0          0          0          0          0          0          0          0          0
-2006         11          6          0          0          0          0          0          0          0          0          0          0
-2006         11          7          0          0          0          0          0          0          0          0          0          0
-2006         11          8          0          0          0          0          0          0          0          0          0          0
-2006         11          9          0          0          0          0          0          0          0          0          0          0
-2006         11         10          0          0          0          0          0          0          0          0          0          0
-2006         11         11          0          0          0          0          0          0          0          0          0          0
-2006         11         12          0          0          0          0          0          0          0          0          0          0
-2006         11         13          0          0          0          0          0          0          0          0          0          0
-2006         11         14          0          0          0          0          0          0          0          0          0          0
-2006         11         15          0          0          0          0          0          0          0          0          0          0
-2006         11         16          0          0          0          0          0          0          0          0          0          0
-2006         11         17          0          0          0          0          0          0          0          0          0          0
-2006         11         18          0          0          0          0          0          0          0          0          0          0
-2006         11         19          0          0          0          0          0          0          0          0          0          0
-2006         11         20          0          0          0          0          0          0          0          0          0          0
-2006         11         21          0          0          0          0          0          0          0          0          0          0
-2006         11         22          0          0          0          0          0          0          0          0          0          0
-2006         11         23          0          0          0          0          0          0          0          0          0          0
-2006         11         24          0          0          0          0          0          0          0          0          0          0
-2006         11         25          0          0          0          0          0          0          0          0          0          0
-2006         11         26          0          0          0          0          0          0          0          0          0          0
-2006         11         27          0          0          0          0          0          0          0          0          0          0
-2006         11         28          0          0          0          0          0          0          0          0          0          0
-2006         11         29          0          0          0          0          0          0          0          0          0          0
-2006         11         30          0          0          0          0          0          0          0          0          0          0
-2006         12          1          0          0          0          0          0          0          0          0          0          0
-2006         12          2          0          0          0          0          0          0          0          0          0          0
-2006         12          3          0          0          0          0          0          0          0          0          0          0
-2006         12          4          0          0          0          0          0          0          0          0          0          0
-2006         12          5          0          0          0          0          0          0          0          0          0          0
-2006         12          6          0          0          0          0          0          0          0          0          0          0
-2006         12          7          0          0          0          0          0          0          0          0          0          0
-2006         12          8          0          0          0          0          0          0          0          0          0          0
-2006         12          9          0          0          0          0          0          0          0          0          0          0
-2006         12         10          0          0          0          0          0          0          0          0          0          0
-2006         12         11          0          0          0          0          0          0          0          0          0          0
-2006         12         12          0          0          0          0          0          0          0          0          0          0
-2006         12         13          0          0          0          0          0          0          0          0          0          0
-2006         12         14          0          0          0          0          0          0          0          0          0          0
-2006         12         15          0          0          0          0          0          0          0          0          0          0
-2006         12         16          0          0          0          0          0          0          0          0          0          0
-2006         12         17          0          0          0          0          0          0          0          0          0          0
-2006         12         18          0          0          0          0          0          0          0          0          0          0
-2006         12         19          0          0          0          0          0          0          0          0          0          0
-2006         12         20          0          0          0          0          0          0          0          0          0          0
-2006         12         21          0          0          0          0          0          0          0          0          0          0
-2006         12         22          0          0          0          0          0          0          0          0          0          0
-2006         12         23          0          0          0          0          0          0          0          0          0          0
-2006         12         24          0          0          0          0          0          0          0          0          0          0
-2006         12         25          0          0          0          0          0          0          0          0          0          0
-2006         12         26          0          0          0          0          0          0          0          0          0          0
-2006         12         27          0          0          0          0          0          0          0          0          0          0
-2006         12         28          0          0          0          0          0          0          0          0          0          0
-2006         12         29          0          0          0          0          0          0          0          0          0          0
-2006         12         30          0          0          0          0          0          0          0          0          0          0
-2006         12         31          0          0          0          0          0          0          0          0          0          0

-YEAR      MONTH        DAY     GPP(1)     GPP(0)  GPP (tot)     NPP(1)     NPP(0)   NPP(tot)      ET(1)      ET(0)     LAI(1)     LAI(0)

-2007          1          1          0          0          0          0          0          0          0          0          0          0
-2007          1          2          0          0          0          0          0          0          0          0          0          0
-2007          1          3          0          0          0          0          0          0          0          0          0          0
-2007          1          4          0          0          0          0          0          0          0          0          0          0
-2007          1          5          0          0          0          0          0          0          0          0          0          0
-2007          1          6          0          0          0          0          0          0          0          0          0          0
-2007          1          7          0          0          0          0          0          0          0          0          0          0
-2007          1          8          0          0          0          0          0          0          0          0          0          0
-2007          1          9          0          0          0          0          0          0          0          0          0          0
-2007          1         10          0          0          0          0          0          0          0          0          0          0
-2007          1         11          0          0          0          0          0          0          0          0          0          0
-2007          1         12          0          0          0          0          0          0          0          0          0          0
-2007          1         13          0          0          0          0          0          0          0          0          0          0
-2007          1         14          0          0          0          0          0          0          0          0          0          0
-2007          1         15          0          0          0          0          0          0          0          0          0          0
-2007          1         16          0          0          0          0          0          0          0          0          0          0
-2007          1         17          0          0          0          0          0          0          0          0          0          0
-2007          1         18          0          0          0          0          0          0          0          0          0          0
-2007          1         19          0          0          0          0          0          0          0          0          0          0
-2007          1         20          0          0          0          0          0          0          0          0          0          0
-2007          1         21          0          0          0          0          0          0          0          0          0          0
-2007          1         22          0          0          0          0          0          0          0          0          0          0
-2007          1         23          0          0          0          0          0          0          0          0          0          0
-2007          1         24          0          0          0          0          0          0          0          0          0          0
-2007          1         25          0          0          0          0          0          0          0          0          0          0
-2007          1         26          0          0          0          0          0          0          0          0          0          0
-2007          1         27          0          0          0          0          0          0          0          0          0          0
-2007          1         28          0          0          0          0          0          0          0          0          0          0
-2007          1         29          0          0          0          0          0          0          0          0          0          0
-2007          1         30          0          0          0          0          0          0          0          0          0          0
-2007          1         31          0          0          0          0          0          0          0          0          0          0
-2007          2          1          0          0          0          0          0          0          0          0          0          0
-2007          2          2          0          0          0          0          0          0          0          0          0          0
-2007          2          3          0          0          0          0          0          0          0          0          0          0
-2007          2          4          0          0          0          0          0          0          0          0          0          0
-2007          2          5          0          0          0          0          0          0          0          0          0          0
-2007          2          6          0          0          0          0          0          0          0          0          0          0
-2007          2          7          0          0          0          0          0          0          0          0          0          0
-2007          2          8          0          0          0          0          0          0          0          0          0          0
-2007          2          9          0          0          0          0          0          0          0          0          0          0
-2007          2         10          0          0          0          0          0          0          0          0          0          0
-2007          2         11          0          0          0          0          0          0          0          0          0          0
-2007          2         12          0          0          0          0          0          0          0          0          0          0
-2007          2         13          0          0          0          0          0          0          0          0          0          0
-2007          2         14          0          0          0          0          0          0          0          0          0          0
-2007          2         15          0          0          0          0          0          0          0          0          0          0
-2007          2         16          0          0          0          0          0          0          0          0          0          0
-2007          2         17          0          0          0          0          0          0          0          0          0          0
-2007          2         18          0          0          0          0          0          0          0          0          0          0
-2007          2         19          0          0          0          0          0          0          0          0          0          0
-2007          2         20          0          0          0          0          0          0          0          0          0          0
-2007          2         21          0          0          0          0          0          0          0          0          0          0
-2007          2         22          0          0          0          0          0          0          0          0          0          0
-2007          2         23          0          0          0          0          0          0          0          0          0          0
-2007          2         24          0          0          0          0          0          0          0          0          0          0
-2007          2         25          0          0          0          0          0          0          0          0          0          0
-2007          2         26          0          0          0          0          0          0          0          0          0          0
-2007          2         27          0          0          0          0          0          0          0          0          0          0
-2007          2         28          0          0          0          0          0          0          0          0          0          0
-2007          3          1          0          0          0          0          0          0          0          0          0          0
-2007          3          2          0          0          0          0          0          0          0          0          0          0
-2007          3          3          0          0          0          0          0          0          0          0          0          0
-2007          3          4          0          0          0          0          0          0          0          0          0          0
-2007          3          5          0          0          0          0          0          0          0          0          0          0
-2007          3          6          0          0          0          0          0          0          0          0          0          0
-2007          3          7          0          0          0          0          0          0          0          0          0          0
-2007          3          8          0          0          0          0          0          0          0          0          0          0
-2007          3          9          0          0          0          0          0          0          0          0          0          0
-2007          3         10          0          0          0          0          0          0          0          0          0          0
-2007          3         11          0          0          0          0          0          0          0          0          0          0
-2007          3         12          0          0          0          0          0          0          0          0          0          0
-2007          3         13          0          0          0          0          0          0          0          0          0          0
-2007          3         14          0          0          0          0          0          0          0          0          0          0
-2007          3         15          0          0          0          0          0          0          0          0          0          0
-2007          3         16          0          0          0          0          0          0          0          0          0          0
-2007          3         17          0          0          0          0          0          0          0          0          0          0
-2007          3         18          0          0          0          0          0          0          0          0          0          0
-2007          3         19          0          0          0          0          0          0          0          0          0          0
-2007          3         20          0          0          0          0          0          0          0          0          0          0
-2007          3         21          0          0          0          0          0          0          0          0          0          0
-2007          3         22          0          0          0          0          0          0          0          0          0          0
-2007          3         23          0          0          0          0          0          0          0          0          0          0
-2007          3         24          0          0          0          0          0          0          0          0          0          0
-2007          3         25          0          0          0          0          0          0          0          0          0          0
-2007          3         26          0          0          0          0          0          0          0          0          0          0
-2007          3         27          0          0          0          0          0          0          0          0          0          0
-2007          3         28          0          0          0          0          0          0          0          0          0          0
-2007          3         29          0          0          0          0          0          0          0          0          0          0
-2007          3         30          0          0          0          0          0          0          0          0          0          0
-2007          3         31          0          0          0          0          0          0          0          0          0          0
-2007          4          1          0          0          0          0          0          0          0          0          0          0
-2007          4          2          0          0          0          0          0          0          0          0          0          0
-2007          4          3          0          0          0          0          0          0          0          0          0          0
-2007          4          4          0          0          0          0          0          0          0          0          0          0
-2007          4          5          0          0          0          0          0          0          0          0          0          0
-2007          4          6          0          0          0          0          0          0          0          0          0          0
-2007          4          7          0          0          0          0          0          0          0          0          0          0
-2007          4          8          0          0          0          0          0          0          0          0          0          0
-2007          4          9          0          0          0          0          0          0          0          0          0          0
-2007          4         10          0          0          0          0          0          0          0          0          0          0
-2007          4         11          0          0          0          0          0          0          0          0          0          0
-2007          4         12          0          0          0          0          0          0          0          0          0          0
-2007          4         13          0          0          0          0          0          0          0          0          0          0
-2007          4         14          0          0          0          0          0          0          0          0          0          0
-2007          4         15          0          0          0          0          0          0          0          0          0          0
-2007          4         16          0          0          0          0          0          0          0          0          0          0
-2007          4         17          0          0          0          0          0          0          0          0          0          0
-2007          4         18          0          0          0          0          0          0          0          0          0          0
-2007          4         19          0          0          0          0          0          0          0          0          0          0
-2007          4         20          0          0          0          0          0          0          0          0          0          0
-2007          4         21          0          0          0          0          0          0          0          0          0          0
-2007          4         22          0          0          0          0          0          0          0          0          0          0
-2007          4         23          0          0          0          0          0          0          0          0          0          0
-2007          4         24          0          0          0          0          0          0          0          0          0          0
-2007          4         25          0          0          0          0          0          0          0          0          0          0
-2007          4         26          0          0          0          0          0          0          0          0          0          0
-2007          4         27          0          0          0          0          0          0          0          0          0          0
-2007          4         28          0          0          0          0          0          0          0          0          0          0
-2007          4         29          0          0          0          0          0          0          0          0          0          0
-2007          4         30          0          0          0          0          0          0          0          0          0          0
-2007          5          1          0          0          0          0          0          0          0          0          0          0
-2007          5          2          0          0          0          0          0          0          0          0          0          0
-2007          5          3          0          0          0          0          0          0          0          0          0          0
-2007          5          4          0          0          0          0          0          0          0          0          0          0
-2007          5          5          0          0          0          0          0          0          0          0          0          0
-2007          5          6          0          0          0          0          0          0          0          0          0          0
-2007          5          7          0          0          0          0          0          0          0          0          0          0
-2007          5          8          0          0          0          0          0          0          0          0          0          0
-2007          5          9          0          0          0          0          0          0          0          0          0          0
-2007          5         10          0          0          0          0          0          0          0          0          0          0
-2007          5         11          0          0          0          0          0          0          0          0          0          0
-2007          5         12          0          0          0          0          0          0          0          0          0          0
-2007          5         13   0.287588 -0.00948684   0.279767 0.00169261 -2.71183e-05          0   0.348057 -0.0132267   0.118077 -0.00391121
-2007          5         14   0.306889 -0.0101063    0.29856  0.0018062 -2.88891e-05          0   0.395066  -0.015485   0.138405 -0.00458065
-2007          5         15   0.473246 -0.0155564    0.46043  0.0027853 -4.44681e-05          0   0.652274 -0.0263841   0.169753 -0.00561111
-2007          5         16   0.549675 -0.0180209   0.534838 0.00323513 -5.1513e-05          0   0.729173 -0.0311996   0.206164 -0.00680481
-2007          5         17   0.638352 -0.0208645   0.621185 0.00375704 -5.96414e-05          0    0.79543 -0.0356042   0.248448 -0.00818688
-2007          5         18    1.04903 -0.0341701    1.02093 0.00617408 -9.76758e-05          0    1.00268 -0.0448684   0.317936 -0.0104503
-2007          5         19    1.29656 -0.0420126    1.26206 0.00763095 -0.000120094          0    1.33357 -0.0625408    0.40382 -0.0132332
-2007          5         20    1.14604 -0.0369102    1.11577 0.00674507 -0.000105508          0    1.06416 -0.0553815   0.479734 -0.0156782
-2007          5         21    1.14057 -0.0365455    1.11063 0.00671283 -0.000104466          0   0.864498 -0.0498491   0.555285 -0.0180989
-2007          5         22    1.15546 -0.0368454    1.12531 0.00680049 -0.000105323          0   0.895923 -0.0549866   0.631823 -0.0205396
-2007          5         23    3.20388  -0.101706    3.12074  0.0188565 -0.000290728          0    2.49594  -0.139242   0.844048 -0.0272766
-2007          5         24    3.85456  -0.121185    3.75571  0.0226861 -0.000346408          0    2.67464  -0.154058    1.09937 -0.0353039
-2007          5         25    3.95056  -0.123222    3.85024  0.0232511 -0.000352231          0    2.38922  -0.157019    1.36106 -0.0434661
-2007          5         26    2.78989 -0.0866806    2.71939    0.01642 -0.000247777          0    1.52091  -0.131659    1.54586 -0.0492078
-2007          5         27     3.7955  -0.117909    3.69959  0.0223385 -0.000337046          0    2.08208  -0.197202    1.79728 -0.0570181
-2007          5         28    2.41664 -0.0753328    2.35531  0.0142232 -0.00021534          0    1.37647  -0.137785    1.95735 -0.0620082
-2007          5         29    3.04561 -0.0953595    2.96791   0.017925 -0.000272586          0     1.9153  -0.200489    1.96652 -0.0683248
-2007          5         30    5.01049  -0.172401    4.86709  0.0294894 -0.000492812          0    2.73054  -0.278869    1.98159 -0.0797446
-2007          5         31     5.6831  -0.227307    5.48859   0.033448 -0.000649761          0    2.74998  -0.372037    1.99866 -0.0948015
-2007          6          1    4.86365  -0.230358    4.66126  0.0286251 -0.00065848          0    2.21178  -0.381402    2.01324   -0.11006
-2007          6          2    6.33609  -0.347393      6.025   0.037306 -0.000993028          0    3.23895   -0.49782    2.03142  -0.133072
