daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY     GPP(2)     GPP(1)     GPP(0)   GPP(tot)     NPP(2)     NPP(1)     NPP(0)     NPP(0)   NPP(tot)      ET(2)      ET(1)      ET(0)     LAI(2)     LAI(1)
-2010          4          4          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4          5          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4          6          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4          7          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4          8          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4          9          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         10          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         11          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         12          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         13          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         14          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         15          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         16          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         17          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         18          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         19          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         20          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         21          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         22          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         23          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         24          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         25          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         26          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         27          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         28          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         29          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          4         30          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          1          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          2          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          3          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          4          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          5          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          6          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          7          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          8          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5          9          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         10          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         11          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         12          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         13          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         14          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         15          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         16          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         17          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         18          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         19          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         20          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         21          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         22          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         23          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         24          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         25          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         26          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         27          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         28          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         29          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         30          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          5         31          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          1          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          2          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          3          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          4          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          5          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          6          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          7          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          8          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6          9          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         10          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         11          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         12          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         13          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         14          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         15          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010          6         16   0.272324   0.194046  0.0597349    0.52791 0.000750708 0.000957225 9.70916e-05          0  0.0805269   0.245325  0.0774825  0.0626776  0.0447708   0.0138105
-2010          6         17   0.328301   0.233386  0.0717041   0.635564 0.000905019 0.00115129 0.000116546          0   0.446603   0.279608  0.0889075  0.0844243  0.0602303   0.0185602
-2010          6         18   0.179239   0.127059  0.0389441   0.346427 0.000494104 0.00062678 6.32987e-05          0   0.623655   0.180813  0.0589322  0.0962971  0.0686467   0.0211398
-2010          6         19    0.27014   0.191183  0.0585167   0.521623 0.000744689  0.0009431 9.51115e-05          0   0.260458   0.300585  0.0983533   0.114191  0.0813106    0.025016
-2010          6         20   0.152239   0.107483   0.032831   0.293556 0.000419673 0.00053021 5.33627e-05          0   0.477187   0.172352  0.0571648   0.124275  0.0884303   0.0271907
-2010          6         21    0.54923   0.387224   0.118139    1.05821 0.00151405 0.00191017 0.00019202          0    0.22444   0.512124   0.169421   0.160656    0.11408   0.0350162
-2010          6         22   0.859512   0.603209   0.183314    1.65168 0.00236939 0.00297562 0.000297954          0   0.709493   0.714267   0.235888    0.21759   0.154037   0.0471589
-2010          6         23    1.05384   0.734577   0.221926    2.01723  0.0029051 0.00362365 0.000360713          0    1.03958   0.774446   0.256214   0.287397   0.202695   0.0618593
-2010          6         24    1.27789   0.883608   0.265072    2.43488 0.00352273 0.00435882 0.000430841          0    1.26523   0.884477   0.299759   0.372044   0.261225   0.0794177
-2010          6         25    1.32193   0.905608   0.269423    2.50551 0.00364413 0.00446734 0.000437913          0    1.34934   0.867546    0.30219   0.459609   0.321213   0.0972642
-2010          6         26    1.88582    1.28012    0.37766    3.55573  0.0051986  0.0063148 0.000613838          0    1.07002    1.20311   0.414557   0.584526   0.406008     0.12228
-2010          6         27    2.31809    1.55497   0.453632    4.34148 0.00639022 0.00767062 0.000737321          0    1.52381    1.42641   0.488858   0.738076   0.509009    0.152329
-2010          6         28    2.88494     1.9101   0.550111    5.36342 0.00795283  0.0094225 0.000894136          0    1.90466    1.65213   0.578435   0.929174   0.635534    0.188768
-2010          6         29     3.6535    2.38532   0.676977    6.73873  0.0100715  0.0117667 0.00110034          0    2.22385     1.8372   0.682811    1.17118   0.793537    0.233611
-2010          6         30     4.5466    2.92575   0.816747    8.31739  0.0125335  0.0144327 0.00132752          0    2.14498    2.01056   0.776887    1.47235   0.987339    0.287713
-2010          7          1     4.0418    2.56585   0.703718    7.33631  0.0111419  0.0126573  0.0011438          0    1.93374    1.85874   0.679442    1.74008     1.1573    0.334327
-2010          7          2    3.38698    2.13153   0.576723    6.11602 0.00933685  0.0105149 0.000937392          0    1.68007    1.78716   0.611673    1.96442    1.29849    0.372528
-2010          7          3    4.67303    2.92594   0.783906    8.41147  0.0128821  0.0144337 0.00127414          0     2.0968    1.48059   0.624681    2.27396     1.4923    0.424454
-2010          7          4    7.29422    4.54861    1.20519    13.0925  0.0201079  0.0224383 0.00195889          0    1.19839    2.59789    1.02438    2.29535     1.7936    0.504286
-2010          7          5    4.49489    3.12411   0.817801    8.46593   0.012391  0.0154113 0.00132924          0    2.16623    1.59108   0.655716    2.30851    2.00054    0.558457
-2010          7          6    6.48012      4.778    1.24409    12.5457  0.0178637  0.0235699 0.00202211          0    1.12047    2.61374     1.0402    2.32746     2.0144    0.640866
-2010          7          7    6.01743    4.43094     1.2889    11.7778  0.0165882  0.0218579 0.00209494          0    1.70304    2.56027    1.03582    2.34504    2.02724    0.726242
-2010          7          8     5.5736    4.09914    1.31529    11.0258  0.0153647  0.0202211 0.00213784          0    1.67708    2.62705    1.08827     2.3613    2.03911    0.813367
-2010          7          9    3.97241     2.9183    1.02102    7.93873  0.0109507   0.014396 0.00165954          0     1.7485    2.10369   0.902518    2.37287    2.04755    0.880999
-2010          7         10    4.58834    3.36815    1.25072     9.2385  0.0126486  0.0166151 0.00203289          0    1.52287    2.11874   0.979705    2.38623    2.05729    0.963847
-2010          7         11    6.19028    4.54003    1.79983    12.5725  0.0170647   0.022396 0.00292541          0    1.53114    2.47217    1.23526    2.40423     2.0704     1.08307
-2010          7         12    4.20587    3.08099    1.32593    8.64173  0.0115943  0.0151985 0.00215513          0    1.71342    1.59365   0.843301    2.41645    2.07929      1.1709
-2010          7         13    4.74393    3.47238    1.57585    9.82493  0.0130776  0.0171293 0.00256136          0    1.06054    1.87453    1.01021    2.43022    2.08931     1.27528
-2010          7         14    6.15626    4.50217    2.16156    12.8627  0.0169709  0.0222092 0.00351335          0    1.32102    2.14873    1.21458    2.44807    2.10228     1.41846
-2010          7         15    5.53732    4.04494    2.07719     11.698  0.0152647  0.0199537 0.00337621          0     1.4315    2.12055    1.23167    2.46411    2.11392     1.55606
-2010          7         16     3.7863    2.76307    1.50033    8.07621  0.0104377  0.0136303 0.00243861          0    1.46932    1.31885   0.792798    2.47507    2.12187     1.56031
-2010          7         17    6.12145    4.46413    2.42074    13.0491  0.0168749  0.0220216 0.00393461          0   0.882353    2.23841    1.34278    2.49276    2.13471     1.56718
-2010          7         18    7.74712    5.64358    3.05371    16.4986  0.0213564  0.0278398 0.00496342          0     1.4619    3.00438    1.78509    2.51514    2.15092     1.57583
-2010          7         19    6.22329    4.52743    2.44316    13.2373  0.0171557  0.0223338 0.00397105          0    1.91542     2.6618    1.55514    2.53308    2.16391     1.58274
-2010          7         20     4.3523    3.16294    1.70317    9.24878   0.011998  0.0156028  0.0027683          0    1.71979    2.08224    1.20061    2.54562    2.17297     1.58756
-2010          7         21    4.58192    3.32738    1.78906    9.73032  0.0126309   0.016414  0.0029079          0    1.54895    1.71513     1.0124     2.5588     2.1825     1.59262
-2010          7         22     5.4157    3.92988    2.10973    11.4931  0.0149294  0.0193861 0.00342911          0    1.16851    1.94109    1.15038    2.57438    2.19376     1.59859
-2010          7         23    5.63724    4.08702     2.1901    11.9536  0.0155401  0.0201613 0.00355975          0    1.32872    1.90785     1.1381    2.59057    2.20545     1.60478
-2010          7         24    7.73013    5.59929    2.99485    16.3781  0.0213096  0.0276213 0.00486777          0    1.21992    3.03215    1.78617    2.61276    2.22145     1.61323
-2010          7         25    3.45435    2.49909    1.33327    7.31073 0.00952258   0.012328 0.00216707          0    2.09175    1.16126     0.6901    2.62266    2.22859       1.617
-2010          7         26    4.64449     3.3583    1.78964    9.82471  0.0128034  0.0165665 0.00290884          0   0.772017    1.53727   0.914679    2.63596    2.23817     1.62204
-2010          7         27    3.70407    2.67639     1.4241    7.83028   0.010211  0.0132026 0.00231471          0    1.01492     1.1836   0.703749    2.64656    2.24581     1.62606
-2010          7         28    7.03269    5.07863    2.69911    14.8593  0.0193869  0.0250529 0.00438708          0   0.767468    2.34438    1.38603    2.66667    2.26029     1.63367
-2010          7         29    5.39218    3.88983    2.06268    11.3821  0.0148646  0.0191886 0.00335263          0     1.5667    1.80533    1.07009    2.68208    2.27136     1.63948
-2010          7         30    6.04138    4.35467    2.30524    12.7432  0.0166542  0.0214816 0.00374689          0    1.15144     2.0974     1.2301    2.69932    2.28376     1.64597
-2010          7         31     4.7809    3.44308    1.81923    10.0763  0.0131795  0.0169847 0.00295693          0    1.39434    1.57193   0.923408    2.71295    2.29355     1.65109
-2010          8          1    4.25512    3.06233    1.61565    8.96256    0.01173  0.0151065 0.00262604          0    1.02796    1.45132   0.850682    2.72508    2.30225     1.65563
-2010          8          2    3.62545    2.60553    1.37095    7.62707  0.0100221  0.0128839 0.00223067          0   0.975463    1.15692    0.68216    2.72782    2.30415     1.65774
-2010          8          3     5.5434    3.98331    2.09617    11.6613  0.0153241  0.0196968 0.00341068          0    0.73987    1.85464    1.08723     2.7436    2.31547     1.66363
-2010          8          4    2.72169     1.9542    1.02663    5.72138  0.0075238 0.00966318 0.00167043          0    1.21601   0.916423    0.53727    2.75134    2.32101     1.66651
-2010          8          5     3.9362    2.82516    1.48296    8.27159  0.0108812  0.0139699 0.00241292          0   0.607331    1.32043   0.778312    2.76253    2.32903     1.67068
-2010          8          6    7.10211     5.0947    2.67107    14.9171  0.0196329  0.0251924  0.0043461          0   0.818977     2.5615    1.48588    2.78271    2.34348     1.67818
-2010          8          7    2.73488    1.95998     1.0254    5.73917 0.00756025 0.00969174 0.00166842          0    1.72599   0.851905   0.498472    2.79047    2.34903     1.68105
-2010          8          8    5.87912    4.21178    2.20168    12.3332  0.0162521  0.0208265 0.00358235          0   0.556008    1.83238    1.07407    2.80715    2.36096     1.68723
-2010          8          9     5.8974     4.2216    2.20298    12.3627  0.0163027  0.0208751 0.00358446          0    1.15096    2.02516    1.17333    2.82386    2.37291     1.69341
-2010          8         10    4.96431    3.55093     1.8498    10.3993  0.0137232  0.0175587  0.0030098          0    1.33789    1.56677   0.911815    2.83792    2.38295     1.69859
-2010          8         11    6.33208     4.5264    2.35456    13.2568  0.0175043  0.0223822  0.0038311          0    1.00285    2.12811    1.23289    2.85583    2.39575     1.70519
-2010          8         12    4.01381    2.86692    1.48861    8.39704  0.0110957  0.0141764 0.00242211          0    1.38778    1.35383    0.78542    2.86718    2.40384     1.70936
-2010          8         13    6.56842    4.68925    2.43204     13.735  0.0181576  0.0231875 0.00395717          0   0.872492    2.24067    1.29872    2.88574    2.41708     1.71616
-2010          8         14     6.7787    4.83546    2.50322    14.1641  0.0187389  0.0239105 0.00407298          0    1.41867    2.30773    1.32765    2.90487    2.43072     1.72317
-2010          8         15    2.59476    1.84942   0.955588    5.41764 0.00717292 0.00914504 0.00155483          0    1.52321   0.819837   0.474841    2.91219    2.43594     1.72584
-2010          8         16    3.54319    2.52463    1.30353    7.39575 0.00979473  0.0124838 0.00212096          0   0.535154   0.978337   0.570229    2.92217    2.44305     1.72948
-2010          8         17    2.40433    1.71244    0.88331    5.01664  0.0066465 0.00846773 0.00143723          0   0.622118   0.754819   0.438998    2.92895    2.44788     1.73195
-2010          8         18    5.90754    4.20635    2.16828    12.3228  0.0163307  0.0207997   0.003528          0   0.468996    1.98616    1.14347    2.94558    2.45972     1.73801
-2010          8         19    5.46239    3.88674    2.00029     11.387  0.0151001  0.0192192 0.00325466          0    1.26254    1.85499    1.06354    2.96095    2.47066      1.7436
-2010          8         20    6.35605     4.5198    2.32265    13.2422  0.0175706  0.0223496 0.00377917          0    1.15083     2.2305    1.26322    2.97883    2.48337     1.75008
-2010          8         21     4.7635    3.38492    1.73648    9.91763  0.0131681  0.0167378 0.00282543          0    1.47224     1.4976   0.854693    2.99221    2.49289     1.75493
-2010          8         22    4.60505     3.2706    1.67571    9.58299  0.0127301  0.0161726 0.00272655          0   0.970608     1.3774   0.789295    3.00514    2.50208      1.7596
-2010          8         23    4.42849    3.14363     1.6087    9.21122   0.012242  0.0155447 0.00261751          0   0.878688    1.33873   0.766911    3.01756     2.5109     1.76409
-2010          8         24    5.62626    3.99198    2.04045    11.6973  0.0155531  0.0197396 0.00332001          0   0.837577    1.96385    1.11737    3.03334    2.52211     1.76978
-2010          8         25    4.97333     3.5266    1.79994     10.334  0.0137482  0.0174384 0.00292868          0    1.27012    1.62424   0.928267    3.04727      2.532     1.77479
-2010          8         26    2.35063    1.66597   0.849205    4.88193 0.00649805 0.00823795 0.00138174          0    1.05166   0.634246   0.364969    3.05385    2.53667     1.77716
-2010          8         27    1.84078    1.30431   0.664448    3.82215 0.00508862 0.00644956 0.00108112          0   0.400182   0.560027    0.32212    3.05901    2.54032     1.77901
-2010          8         28    4.56595    3.23464    1.64704    9.47893   0.012622  0.0159947 0.00267989          0   0.348183    1.58253   0.905015    3.07179    2.54939      1.7836
-2010          8         29    2.20398    1.56063   0.793729    4.57344 0.00609264 0.00771704 0.00129147          0    1.01556   0.746265    0.42893    3.07795    2.55376     1.78581
-2010          8         30    5.24663    3.71429    1.88802    10.8849  0.0145037  0.0183665 0.00307198          0   0.465084    1.73179   0.991181    3.09262    2.56416     1.79106
-2010          8         31    4.15565     2.9404    1.49267    8.61718  0.0114878  0.0145398 0.00242871          0    1.08352     1.4047   0.800828    3.10423    2.57239     1.79521
-2010          9          1    5.61226    3.96942    2.01294     11.633  0.0155144  0.0196281 0.00327525          0   0.882672    1.93772    1.10258     3.1199     2.5835     1.80081
-2010          9          2    4.74497    3.35152    1.69473    9.82374  0.0131507  0.0166114 0.00276185          0    1.22868    1.58896   0.904065    3.12514    2.58685     1.80268
-2010          9          3    3.30514    2.33396    1.17976    6.84151 0.00916019   0.011568 0.00192262          0    1.00081    1.07426   0.612137    3.13436    2.59337     1.80596
-2010          9          4    6.34803    4.48129    2.26334    13.1362  0.0175935  0.0222109  0.0036885          0   0.663839    2.14796    1.21664    3.15206     2.6059     1.81225
-2010          9          5    6.22956    4.39501    2.21631    12.8835  0.0172652  0.0217833 0.00361185          0    1.33391    2.20011    1.23943    3.16942    2.61817     1.81841
-2010          9          6    5.54755    3.91157    1.96954    11.4666   0.015375  0.0193872  0.0032097          0    1.35968    2.00231    1.11979    3.18487    2.62909     1.82387
-2010          9          7    3.17843    2.23997    1.12635     6.5665 0.00880901  0.0111021 0.00183559          0    1.32508   0.951404   0.542387    3.19372    2.63533       1.827
-2010          9          8      3.502    2.46729    1.23972    7.23297 0.00970579  0.0122288 0.00202034          0   0.588421   0.999733    0.56834    3.20346    2.64221     1.83044
-2010          9          9    4.12602    2.90602    1.45895    8.51921  0.0114353  0.0144033 0.00237761          0   0.616935    1.21988   0.690813    3.21493    2.65032     1.83449
-2010          9         10    2.39866    1.68879   0.847021    4.95087 0.00664787 0.00837027 0.00138037          0     0.7605    0.72271   0.409238     3.2216    2.65502     1.83684
-2010          9         11    5.99156    4.21751    2.11412    12.3641  0.0166056  0.0209035 0.00344532          0   0.436426    1.88516    1.05484    3.23824    2.66677      1.8427
-2010          9         12     3.2106    2.25879    1.13068    6.62201 0.00889817  0.0111954 0.00184264          0    1.21106   0.957276    0.54113    3.24716    2.67306     1.84584
-2010          9         13    4.77054    3.35534    1.67834    9.83681  0.0132215  0.0166303 0.00273513          0   0.581513    1.61135    0.90265     3.2604     2.6824     1.85049
-2010          9         14     1.5172    1.06668   0.532966    3.12721  0.0042049 0.00528688 0.000868559          0    1.01636   0.462481   0.260282     3.2646    2.68537     1.85196
-2010          9         15    3.87967     2.7273    1.36221    7.99567  0.0107525  0.0135175 0.00221996          0   0.283528    1.37715   0.771425    3.27536    2.69296     1.85574
-2010          9         16    3.16178    2.22193    1.10881     6.5141 0.00876288  0.0110127 0.00180699          0   0.869005    1.07323   0.604763    3.28413    2.69913     1.85881
-2010          9         17    4.04318    2.84058    1.41652    8.32787  0.0112057   0.014079 0.00230846          0   0.662119    1.47044   0.827299    3.29533    2.70703     1.86273
-2010          9         18    3.64529    2.56019    1.27553    7.50589  0.0101029  0.0126893 0.00207869          0   0.900609    1.38489    0.77555    3.30543    2.71415     1.86626
-2010          9         19    3.14649    2.20922    1.09977    6.47693 0.00872048  0.0109497 0.00179226          0   0.860123    1.10631   0.620111    3.31414    2.72028     1.86931
-2010          9         20    3.02713    2.12487    1.05704    6.22968 0.00838967  0.0105317 0.00172262          0   0.675674   0.993612   0.554028    3.32252    2.72619     1.87223
-2010          9         21    4.61433    3.23823     1.6098    9.49382  0.0127886  0.0160498 0.00262344          0   0.622742    1.34924   0.756038    3.33529    2.73518     1.87669
-2010          9         22    5.56989     3.9074    1.94047    11.4557  0.0154369  0.0193665 0.00316233          0   0.815757    1.73478   0.963298    3.35069    2.74602     1.88206
-2010          9         23    3.02854    2.12367    1.05336     6.2262 0.00839358  0.0105257 0.00171662          0    1.08988   0.906234   0.506006    3.35906    2.75191     1.88497
-2010          9         24    2.94169    2.06229    1.02224    6.04627 0.00815289  0.0102215 0.00166591          0   0.564102   0.899053   0.504107    3.36719    2.75763     1.88779
-2010          9         25    3.41612    2.39436    1.18608    7.01982 0.00946776  0.0118673 0.00193292          0   0.549655    1.30028   0.727417    3.37662    2.76427     1.89107
-2010          9         26    1.94254    1.36118   0.673781    3.99073 0.00538375  0.0067465 0.00109804          0   0.806367     0.7257   0.407508    3.38199    2.76805     1.89293
-2010          9         27    1.55534     1.0897   0.539176    3.19481 0.00431063 0.00540097 0.000878679          0   0.444325   0.597641   0.335511    3.38628    2.77107     1.89442
-2010          9         28    1.17272   0.821533   0.406352    2.40858 0.00325018 0.00407182 0.000662219          0   0.366504   0.384858    0.21622    3.38952    2.77334     1.89555
-2010          9         29    2.62572    1.83926   0.909516    5.39237 0.00727717 0.00911604 0.00148221          0   0.233312   0.885186   0.495392    3.39676    2.77844     1.89806
-2010          9         30    1.94148     1.3597   0.671999     3.9864 0.00538082 0.00673919 0.00109514          0   0.542612    0.63365    0.35465    3.40212     2.7822     1.89992
-2010         10          1    4.00038    2.80124    1.38387    8.21272   0.011087   0.013884 0.00225525          0   0.385647     1.3516   0.754563    3.41315    2.78996     1.90374
-2010         10          2    1.40465   0.982692   0.484485     2.8814 0.00390065 0.00487916 0.000790461          0   0.836708   0.400738   0.224403    3.32723    2.74075     1.76671
-2010         10          3    4.46897    3.13947    1.50078    9.13966  0.0124101  0.0155878 0.00244859          0   0.234881    1.35434   0.739465    3.24801    2.69645     1.63188
-2010         10          4    2.43309    1.71667   0.791154    4.95749 0.00675659 0.00852342 0.00129081          0   0.834973   0.746017   0.403038    3.16879    2.65214     1.49704
-2010         10          5    2.34723    1.66385    0.73477    4.76183 0.00651816 0.00826117 0.00119881          0   0.467144   0.701681   0.377349    3.08957    2.60783     1.36221
-2010         10          6    1.39832   0.996223   0.418454    2.82251 0.00388307 0.00494634 0.000682729          0   0.431642   0.433015   0.228443    3.01035    2.56353     1.22737
-2010         10          7    1.98311    1.42057   0.562426    3.97958 0.00550699 0.00705325 0.000917626          0   0.269944   0.610883   0.317091    2.93113    2.51922     1.09254
-2010         10          8    4.29014    3.09129    1.14057    8.55112  0.0119135  0.0153485  0.0018609          0   0.378393    1.39409   0.702408    2.85191    2.47491    0.957705
-2010         10          9    4.04651    2.93427   0.994358    8.00256   0.011237  0.0145689 0.00162234          0   0.862024     1.3364   0.643518    2.77269     2.4306     0.82287
-2010         10         10    3.89437    2.84331   0.868127    7.63215  0.0108145  0.0141173 0.00141639          0   0.823669    1.46763   0.659059    2.69347     2.3863    0.688036
-2010         10         11    3.36518     2.4751   0.663144    6.52614 0.00934496  0.0122891 0.00108195          0   0.933879    1.42055   0.604058    2.61425    2.34199    0.553201
-2010         10         12    2.78267    2.06297   0.466788    5.33116 0.00772736  0.0102428 0.000761588          0    0.91396    1.31698   0.526932    2.53503    2.29768    0.418367
-2010         10         13    1.38185    1.03325   0.185874    2.61025 0.00383734 0.00513018 0.000303263          0   0.831487   0.671475    0.23382    2.45581    2.25337    0.283532
-2010         10         14   0.684107   0.516262  0.0662246    1.27116 0.00189973 0.00256329 0.000108049          0   0.430829   0.320312  0.0917119    2.37659    2.20907    0.148697
-2010         10         15   0.974049   0.742407  0.0525981    1.77553 0.00270489 0.00368612 8.58164e-05          0   0.204149   0.427514  0.0787268    2.29737    2.16476   0.0138628
-2010         10         16          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         17          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         18          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         19          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         20          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         21          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         22          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         23          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         24          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         25          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         26          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         27          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         28          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         29          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         30          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         10         31          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          1          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          2          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          3          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          4          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          5          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          6          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          7          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          8          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11          9          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         10          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         11          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         12          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         13          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         14          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         15          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         16          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         17          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         18          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         19          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         20          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         21          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         22          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         23          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         24          0          0          0          0          0          0          0          0          0          0          0          0          0           0
-2010         11         25          0          0          0          0          0          0          0          0          0          0          0          0          0           0
