daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY     GPP(0)   GPP(tot)     NPP(0)   NPP(tot)      ET(0)    ET(tot)     LAI(0)
-2006         10         26    1.96204    1.97874  0.0166968          0    0.95532          0    1.64714 
-2006         10         27    1.87166    1.88759  0.0159276          0     1.0616          0    1.58099 
-2006         10         28   0.651032   0.656572 0.00554021          0    0.33198          0    1.51484 
-2006         10         29    1.49151     1.5042  0.0126926          0   0.806474          0    1.44869 
-2006         10         30     1.6184    1.63217  0.0137724          0   0.969106          0    1.38254 
-2006         10         31   0.610455    0.61565  0.0051949          0   0.370967          0    1.31639 
-2006         11          1   0.903278   0.910965  0.0076868          0   0.798564          0    1.25024 
-2006         11          2   0.550538    0.55523 0.00469219          0   0.594697          0    1.18228 
-2006         11          3   0.659111   0.664728 0.00561755          0   0.590869          0    1.11623 
-2006         11          4   0.866298   0.873681 0.00738338          0   0.723911          0    1.05018 
-2006         11          5   0.454294   0.458166 0.00387191          0   0.353858          0   0.984132 
-2006         11          6   0.464248   0.468205 0.00395675          0   0.399201          0   0.918083 
-2006         11          7   0.496165   0.500393 0.00422877          0    0.56518          0   0.852034 
-2006         11          8   0.301136   0.303702 0.00256655          0   0.267337          0   0.785985 
-2006         11          9   0.781542   0.788203 0.00666102          0   0.681375          0   0.719936 
-2006         11         10   0.451446   0.455294 0.00384764          0   0.537034          0   0.653887 
-2006         11         11   0.394461   0.397823 0.00336196          0   0.405764          0   0.587838 
-2006         11         12   0.230105   0.232066 0.00196116          0   0.269544          0   0.521788 
-2006         11         13   0.128238   0.129331 0.00109297          0    0.12013          0   0.455739 
-2006         11         14   0.158039   0.159386 0.00134695          0   0.150292          0    0.38969 
-2006         11         15   0.205407   0.207158 0.00175067          0    0.20038          0   0.323641 
-2006         11         16   0.079839  0.0805194 0.000680461          0  0.0795892          0   0.257592 
-2006         11         17   0.254693   0.256864 0.00217073          0   0.313322          0   0.191543 
-2006         11         18   0.133704   0.134844 0.00113955          0   0.204729          0   0.125493 
-2006         11         19          0          0          0          0          0          0          0 
-2006         11         20          0          0          0          0          0          0          0 
-2006         11         21          0          0          0          0          0          0          0 
-2006         11         22          0          0          0          0          0          0          0 
-2006         11         23          0          0          0          0          0          0          0 
-2006         11         24          0          0          0          0          0          0          0 
-2006         11         25          0          0          0          0          0          0          0 
-2006         11         26          0          0          0          0          0          0          0 
-2006         11         27          0          0          0          0          0          0          0 
-2006         11         28          0          0          0          0          0          0          0 
-2006         11         29          0          0          0          0          0          0          0 
-2006         11         30          0          0          0          0          0          0          0 
-2006         12          1          0          0          0          0          0          0          0 
-2006         12          2          0          0          0          0          0          0          0 
-2006         12          3          0          0          0          0          0          0          0 
-2006         12          4          0          0          0          0          0          0          0 
-2006         12          5          0          0          0          0          0          0          0 
-2006         12          6          0          0          0          0          0          0          0 
-2006         12          7          0          0          0          0          0          0          0 
-2006         12          8          0          0          0          0          0          0          0 
-2006         12          9          0          0          0          0          0          0          0 
-2006         12         10          0          0          0          0          0          0          0 
-2006         12         11          0          0          0          0          0          0          0 
-2006         12         12          0          0          0          0          0          0          0 
-2006         12         13          0          0          0          0          0          0          0 
-2006         12         14          0          0          0          0          0          0          0 
-2006         12         15          0          0          0          0          0          0          0 
-2006         12         16          0          0          0          0          0          0          0 
-2006         12         17          0          0          0          0          0          0          0 
-2006         12         18          0          0          0          0          0          0          0 
-2006         12         19          0          0          0          0          0          0          0 
-2006         12         20          0          0          0          0          0          0          0 
-2006         12         21          0          0          0          0          0          0          0 
-2006         12         22          0          0          0          0          0          0          0 
-2006         12         23          0          0          0          0          0          0          0 
-2006         12         24          0          0          0          0          0          0          0 
-2006         12         25          0          0          0          0          0          0          0 
-2006         12         26          0          0          0          0          0          0          0 
-2006         12         27          0          0          0          0          0          0          0 
-2006         12         28          0          0          0          0          0          0          0 
-2006         12         29          0          0          0          0          0          0          0 
-2006         12         30          0          0          0          0          0          0          0 
-2006         12         31          0          0          0          0          0          0          0 

-YEAR      MONTH        DAY     GPP(0)   GPP(tot)     NPP(0)   NPP(tot)      ET(0)    ET(tot)     LAI(0)

-2007          1          1          0          0          0          0          0          0          0 
-2007          1          2          0          0          0          0          0          0          0 
-2007          1          3          0          0          0          0          0          0          0 
-2007          1          4          0          0          0          0          0          0          0 
-2007          1          5          0          0          0          0          0          0          0 
-2007          1          6          0          0          0          0          0          0          0 
-2007          1          7          0          0          0          0          0          0          0 
-2007          1          8          0          0          0          0          0          0          0 
-2007          1          9          0          0          0          0          0          0          0 
-2007          1         10          0          0          0          0          0          0          0 
-2007          1         11          0          0          0          0          0          0          0 
-2007          1         12          0          0          0          0          0          0          0 
-2007          1         13          0          0          0          0          0          0          0 
-2007          1         14          0          0          0          0          0          0          0 
-2007          1         15          0          0          0          0          0          0          0 
-2007          1         16          0          0          0          0          0          0          0 
-2007          1         17          0          0          0          0          0          0          0 
-2007          1         18          0          0          0          0          0          0          0 
-2007          1         19          0          0          0          0          0          0          0 
-2007          1         20          0          0          0          0          0          0          0 
-2007          1         21          0          0          0          0          0          0          0 
-2007          1         22          0          0          0          0          0          0          0 
-2007          1         23          0          0          0          0          0          0          0 
-2007          1         24          0          0          0          0          0          0          0 
-2007          1         25          0          0          0          0          0          0          0 
-2007          1         26          0          0          0          0          0          0          0 
-2007          1         27          0          0          0          0          0          0          0 
-2007          1         28          0          0          0          0          0          0          0 
-2007          1         29          0          0          0          0          0          0          0 
-2007          1         30          0          0          0          0          0          0          0 
-2007          1         31          0          0          0          0          0          0          0 
-2007          2          1          0          0          0          0          0          0          0 
-2007          2          2          0          0          0          0          0          0          0 
-2007          2          3          0          0          0          0          0          0          0 
-2007          2          4          0          0          0          0          0          0          0 
-2007          2          5          0          0          0          0          0          0          0 
-2007          2          6          0          0          0          0          0          0          0 
-2007          2          7          0          0          0          0          0          0          0 
-2007          2          8          0          0          0          0          0          0          0 
-2007          2          9          0          0          0          0          0          0          0 
-2007          2         10          0          0          0          0          0          0          0 
-2007          2         11          0          0          0          0          0          0          0 
-2007          2         12          0          0          0          0          0          0          0 
-2007          2         13          0          0          0          0          0          0          0 
-2007          2         14          0          0          0          0          0          0          0 
-2007          2         15          0          0          0          0          0          0          0 
-2007          2         16          0          0          0          0          0          0          0 
-2007          2         17          0          0          0          0          0          0          0 
-2007          2         18          0          0          0          0          0          0          0 
-2007          2         19          0          0          0          0          0          0          0 
-2007          2         20          0          0          0          0          0          0          0 
-2007          2         21          0          0          0          0          0          0          0 
-2007          2         22          0          0          0          0          0          0          0 
-2007          2         23          0          0          0          0          0          0          0 
-2007          2         24          0          0          0          0          0          0          0 
-2007          2         25          0          0          0          0          0          0          0 
-2007          2         26          0          0          0          0          0          0          0 
-2007          2         27          0          0          0          0          0          0          0 
-2007          2         28          0          0          0          0          0          0          0 
-2007          3          1          0          0          0          0          0          0          0 
-2007          3          2          0          0          0          0          0          0          0 
-2007          3          3          0          0          0          0          0          0          0 
-2007          3          4          0          0          0          0          0          0          0 
-2007          3          5          0          0          0          0          0          0          0 
-2007          3          6          0          0          0          0          0          0          0 
-2007          3          7          0          0          0          0          0          0          0 
-2007          3          8          0          0          0          0          0          0          0 
-2007          3          9          0          0          0          0          0          0          0 
-2007          3         10          0          0          0          0          0          0          0 
-2007          3         11          0          0          0          0          0          0          0 
-2007          3         12          0          0          0          0          0          0          0 
-2007          3         13          0          0          0          0          0          0          0 
-2007          3         14          0          0          0          0          0          0          0 
-2007          3         15          0          0          0          0          0          0          0 
-2007          3         16          0          0          0          0          0          0          0 
-2007          3         17          0          0          0          0          0          0          0 
-2007          3         18          0          0          0          0          0          0          0 
-2007          3         19          0          0          0          0          0          0          0 
-2007          3         20          0          0          0          0          0          0          0 
-2007          3         21          0          0          0          0          0          0          0 
-2007          3         22          0          0          0          0          0          0          0 
-2007          3         23          0          0          0          0          0          0          0 
-2007          3         24          0          0          0          0          0          0          0 
-2007          3         25          0          0          0          0          0          0          0 
-2007          3         26          0          0          0          0          0          0          0 
-2007          3         27          0          0          0          0          0          0          0 
-2007          3         28          0          0          0          0          0          0          0 
-2007          3         29          0          0          0          0          0          0          0 
-2007          3         30          0          0          0          0          0          0          0 
-2007          3         31          0          0          0          0          0          0          0 
-2007          4          1          0          0          0          0          0          0          0 
-2007          4          2          0          0          0          0          0          0          0 
-2007          4          3          0          0          0          0          0          0          0 
-2007          4          4          0          0          0          0          0          0          0 
-2007          4          5          0          0          0          0          0          0          0 
-2007          4          6          0          0          0          0          0          0          0 
-2007          4          7          0          0          0          0          0          0          0 
-2007          4          8          0          0          0          0          0          0          0 
-2007          4          9          0          0          0          0          0          0          0 
-2007          4         10          0          0          0          0          0          0          0 
-2007          4         11          0          0          0          0          0          0          0 
-2007          4         12          0          0          0          0          0          0          0 
-2007          4         13          0          0          0          0          0          0          0 
-2007          4         14          0          0          0          0          0          0          0 
-2007          4         15          0          0          0          0          0          0          0 
-2007          4         16          0          0          0          0          0          0          0 
-2007          4         17          0          0          0          0          0          0          0 
-2007          4         18          0          0          0          0          0          0          0 
-2007          4         19          0          0          0          0          0          0          0 
-2007          4         20          0          0          0          0          0          0          0 
-2007          4         21          0          0          0          0          0          0          0 
-2007          4         22          0          0          0          0          0          0          0 
-2007          4         23          0          0          0          0          0          0          0 
-2007          4         24          0          0          0          0          0          0          0 
-2007          4         25          0          0          0          0          0          0          0 
-2007          4         26          0          0          0          0          0          0          0 
-2007          4         27          0          0          0          0          0          0          0 
-2007          4         28          0          0          0          0          0          0          0 
-2007          4         29          0          0          0          0          0          0          0 
-2007          4         30          0          0          0          0          0          0          0 
-2007          5          1          0          0          0          0          0          0          0 
-2007          5          2          0          0          0          0          0          0          0 
-2007          5          3          0          0          0          0          0          0          0 
-2007          5          4          0          0          0          0          0          0          0 
-2007          5          5          0          0          0          0          0          0          0 
-2007          5          6          0          0          0          0          0          0          0 
-2007          5          7          0          0          0          0          0          0          0 
-2007          5          8          0          0          0          0          0          0          0 
-2007          5          9          0          0          0          0          0          0          0 
-2007          5         10          0          0          0          0          0          0          0 
-2007          5         11          0          0          0          0          0          0          0 
-2007          5         12          0          0          0          0          0          0          0 
-2007          5         13   0.262856   0.265096 0.00224064          0   0.321649          0   0.107711 
-2007          5         14   0.280725   0.283118 0.00239295          0     0.3662          0   0.126307 
-2007          5         15   0.433273   0.436966 0.00369331          0   0.606437          0   0.155007 
-2007          5         16   0.503898   0.508193 0.00429533          0   0.681237          0   0.188385 
-2007          5         17   0.586059   0.591055 0.00499569          0   0.746159          0   0.227205 
-2007          5         18   0.964734   0.972958 0.00822359          0   0.941918          0   0.291109 
-2007          5         19    1.19556    1.20575  0.0101912          0    1.25878          0   0.370303 
-2007          5         20    1.06014    1.06918 0.00903686          0    1.01211          0   0.440527 
-2007          5         21    1.05803    1.06705 0.00901889          0   0.827407          0   0.510611 
-2007          5         22    1.07477    1.08393 0.00916158          0   0.860958          0   0.581804 
-2007          5         23    2.98815    3.01362  0.0254716          0    2.39389          0   0.779739 
-2007          5         24    3.61866    3.64951  0.0308462          0    2.57834          0    1.01944 
-2007          5         25    3.73559    3.76743  0.0318429          0    2.32104          0    1.26688 
-2007          5         26     2.6558    2.67844  0.0226386          0    1.49051          0    1.44281 
-2007          5         27    3.62897     3.6599   0.030934          0    2.04648          0    1.68319 
-2007          5         28    2.32296    2.34276  0.0198014          0    1.35616          0    1.83706 
-2007          5         29    2.93675    2.96179  0.0250335          0    1.88972          0      1.846 
-2007          5         30     4.8324     4.8736  0.0411924          0    2.69006          0     1.8607 
-2007          5         31    5.48296     5.5297  0.0467379          0    2.71306          0    1.87735 
-2007          6          1    4.69415    4.73416  0.0400139          0    2.18333          0    1.89159 
-2007          6          2    6.11724    6.16941  0.0521683          0    3.18729          0    1.90925 
-2007          6          3    6.27952    6.33307  0.0535523          0    3.00253          0    1.92824 
-2007          6          4    5.93374    5.98434  0.0506034          0    2.92263          0    1.94614 
-2007          6          5    5.32423    5.36963  0.0454055          0    2.51504          0    1.96218 
-2007          6          6    5.66565    5.71396  0.0483171          0    2.56137          0    1.97923 
-2007          6          7    6.48777    6.54309  0.0553282          0    3.03103          0    1.99872 
-2007          6          8    7.28289      7.345  0.0621091          0    3.05859          0    2.02056 
-2007          6          9    1.82616    1.84173  0.0155736          0   0.773097          0    2.02602 
-2007          6         10    3.81041     3.8429  0.0324955          0    1.62951          0    2.03742 
-2007          6         11    7.44054    7.50399  0.0634536          0    3.08754          0    2.05966 
-2007          6         12    2.67409    2.69689  0.0228048          0    1.14988          0    2.06764 
-2007          6         13    6.89439    6.95318  0.0587959          0     3.2054          0    2.08819 
-2007          6         14    4.67771     4.7176  0.0398919          0    2.05087          0    2.10211 
-2007          6         15    5.16844    5.21252   0.044077          0    2.32776          0    2.11747 
-2007          6         16    4.10486    4.13987  0.0350066          0    1.87689          0    2.12965 
-2007          6         17    6.19944     6.2523  0.0528693          0    2.91932          0    2.14804 
-2007          6         18    5.37022    5.41602  0.0457977          0    2.23025          0    2.16394 
-2007          6         19     7.5962    7.66098  0.0647811          0    3.71964          0     2.1864 
-2007          6         20    6.86423    6.92277  0.0585388          0    3.06085          0    2.20667 
-2007          6         21    3.21244    3.23983  0.0273959          0     1.4218          0    2.21613 
-2007          6         22    5.22129    5.26581  0.0445276          0    2.32278          0    2.23151 
-2007          6         23    4.01831    4.05257  0.0342685          0    1.83708          0    2.24333 
-2007          6         24    2.98462    3.01007  0.0254531          0    1.33985          0     2.2521 
-2007          6         25    4.36583    4.40306  0.0372322          0    1.99711          0    2.26493 
-2007          6         26    3.18534     3.2125  0.0271648          0    1.67343          0    2.27427 
-2007          6         27    4.24322    4.27941  0.0361865          0    2.26987          0    2.28672 
-2007          6         28     6.0884    6.14032  0.0519224          0    3.13735          0    2.30455 
-2007          6         29    2.78916    2.81294  0.0237862          0    1.29349          0    2.31271 
-2007          6         30    3.59239    3.62302  0.0306362          0    1.58157          0    2.32322 
-2007          7          1    6.18148    6.23419  0.0527162          0    2.84674          0    2.34128 
-2007          7          2    4.74919    4.78985  0.0406531          0    2.06417          0    2.34641 
-2007          7          3     3.1511    3.17808  0.0269734          0    1.43079          0     2.3556 
-2007          7          4    5.10052    5.14418  0.0436604          0    2.27041          0    2.37046 
-2007          7          5    4.62373    4.66331  0.0395791          0    2.01467          0    2.38393 
-2007          7          6    2.27878    2.29828  0.0195063          0    1.10405          0    2.39056 
-2007          7          7    6.64288    6.69974   0.056863          0    3.09871          0    2.40987 
-2007          7          8    6.04626    6.09801  0.0517559          0    2.89039          0    2.42743 
-2007          7          9    5.67227    5.72082  0.0485546          0    2.65834          0    2.44388 
-2007          7         10    5.76514    5.81449  0.0493496          0    2.70386          0    2.46058 
-2007          7         11    2.93086    2.95595  0.0250882          0    1.36393          0    2.46907 
-2007          7         12     3.3651    3.39391  0.0288053          0     1.4039          0     2.4788 
-2007          7         13    4.96663    5.00915  0.0425143          0    2.07643          0    2.49315 
-2007          7         14    5.72928    5.77833  0.0490426          0    2.57981          0     2.5097 
-2007          7         15    4.61153      4.651  0.0394747          0    2.37549          0      2.523 
-2007          7         16    4.49812    4.53663  0.0385039          0    1.92298          0    2.53597 
-2007          7         17    6.59345    6.64989  0.0564399          0    3.10876          0    2.55495 
-2007          7         18    7.45452    7.51833  0.0638106          0    3.34303          0    2.57639 
-2007          7         19    5.70779    5.75665  0.0488586          0    2.63907          0    2.59279 
-2007          7         20    3.43357    3.46297  0.0293914          0    1.36083          0    2.60264 
-2007          7         21    7.50459    7.56883  0.0642392          0    3.56024          0    2.62416 
-2007          7         22    5.76672    5.81609  0.0493631          0    2.57604          0    2.64068 
-2007          7         23    5.43168    5.47817  0.0464952          0    2.64563          0    2.65622 
-2007          7         24    6.21873    6.27196  0.0532323          0    2.70824          0      2.674 
-2007          7         25    7.31056    7.37314  0.0625784          0    3.23395          0    2.69487 
-2007          7         26    3.77738    3.80972  0.0323344          0     1.5636          0    2.70564 
-2007          7         27    5.84041     5.8904  0.0499939          0    2.63823          0    2.72229 
-2007          7         28     6.9839    7.04368  0.0597822          0    2.92958          0    2.74218 
-2007          7         29    4.71521    4.75558  0.0403622          0    2.07467          0    2.75559 
-2007          7         30    6.01439    6.06587  0.0514831          0    2.92622          0    2.77269 
-2007          7         31     6.2059    6.25902  0.0531225          0    2.95583          0    2.79031 
-2007          8          1    7.72752    7.79367  0.0661476          0    3.67862          0    2.81223 
-2007          8          2    4.77082    4.81183  0.0410085          0    2.03194          0    2.81407 
-2007          8          3    6.82953    6.88823  0.0587045          0    3.21809          0    2.83342 
-2007          8          4      7.432    7.49588  0.0638831          0    3.63013          0    2.85445 
-2007          8          5    6.31696    6.37126  0.0542986          0    3.54024          0    2.87231 
-2007          8          6    5.01139    5.05447  0.0430764          0     2.0835          0    2.88646 
-2007          8          7    6.33011    6.38452  0.0544116          0    2.65351          0    2.90433 
-2007          8          8    2.60901    2.63143  0.0224262          0    1.15227          0    2.91169 
-2007          8          9    1.03097    1.03983 0.00886188          0   0.431523          0    2.91459 
-2007          8         10    4.00796    4.04241  0.0344512          0    1.58391          0    2.92589 
-2007          8         11    7.87199    7.93966  0.0676652          0    3.42667          0    2.94806 
-2007          8         12    4.75316    4.79401  0.0408567          0    1.91871          0    2.96143 
-2007          8         13    5.75224    5.80168  0.0494445          0    2.50076          0    2.97761 
-2007          8         14     6.4789    6.53459  0.0556906          0    2.79579          0    2.99581 
-2007          8         15    5.69426    5.74321  0.0489461          0     2.3119          0    3.01179 
-2007          8         16     5.7286    5.77784  0.0492413          0    2.47393          0    3.02786 
-2007          8         17    4.54051    4.57954  0.0390288          0    2.05824          0    3.04059 
-2007          8         18    5.35945    5.40551  0.0460681          0    2.35627          0     3.0556 
-2007          8         19    4.63395    4.67378   0.039832          0    1.93361          0    3.06857 
-2007          8         20    3.14035    3.16734  0.0269934          0    1.19384          0    3.07735 
-2007          8         21    3.92578    3.95952  0.0337448          0    1.47124          0    3.08833 
-2007          8         22    1.43924    1.45161  0.0123712          0   0.551196          0    3.09235 
-2007          8         23    3.19326    3.22071  0.0274483          0    1.16996          0    3.10127 
-2007          8         24    6.89391    6.95317  0.0592579          0     2.7386          0    3.12053 
-2007          8         25    5.80101    5.85088  0.0498637          0    2.17193          0    3.13672 
-2007          8         26    5.67875    5.72756  0.0488128          0    2.18013          0    3.15255 
-2007          8         27    5.84629    5.89654  0.0502529          0    2.58937          0    3.16885 
-2007          8         28    5.61182    5.66006  0.0482374          0    2.58453          0    3.18447 
-2007          8         29    6.48788    6.54364  0.0557678          0    3.09863          0    3.20253 
-2007          8         30    3.74623    3.77844  0.0322015          0    1.59762          0    3.21294 
-2007          8         31    2.48236    2.50369  0.0213376          0   0.991671          0    3.21984 
-2007          9          1    4.67824    4.71845  0.0402127          0    1.95264          0    3.23284 
-2007          9          2    3.00664    3.03258  0.0259445          0    1.24704          0    3.22868 
-2007          9          3    5.37813    5.42454  0.0464083          0    2.28822          0    3.24362 
-2007          9          4    4.46924    4.50781  0.0385655          0    2.15452          0    3.25602 
-2007          9          5     1.8473    1.86324  0.0159405          0   0.828271          0    3.26115 
-2007          9          6    2.55303    2.57506  0.0220303          0   0.940415          0    3.26823 
-2007          9          7    3.43289    3.46251  0.0296227          0    1.37501          0    3.27775 
-2007          9          8    3.58577    3.61672  0.0309419          0    1.38929          0    3.28769 
-2007          9          9    3.16169    3.18897  0.0272825          0    1.36888          0    3.29645 
-2007          9         10    2.94538     2.9708   0.025416          0    1.24869          0    3.30461 
-2007          9         11    4.04946    4.08441  0.0349432          0    1.73271          0    3.31582 
-2007          9         12    5.59706    5.64536  0.0482975          0    2.42412          0    3.33131 
-2007          9         13    4.75231    4.79331  0.0410081          0    1.98077          0    3.34445 
-2007          9         14    4.48565    4.52435   0.038707          0    2.13648          0    3.34445 
-2007          9         15    4.85581    4.89771  0.0419012          0    2.12582          0    3.34445 
-2007          9         16    5.44632    5.49332  0.0469967          0    2.44921          0    3.34445 
-2007          9         17    4.74972     4.7907  0.0409857          0    2.22886          0    3.34445 
-2007          9         18    4.35565    4.39323  0.0375852          0    2.23632          0    3.34445 
-2007          9         19    3.60708    3.63821  0.0311258          0     1.7666          0    3.34445 
-2007          9         20    2.58896     2.6113  0.0223404          0     1.1491          0    3.34445 
-2007          9         21    4.61482    4.65464  0.0398217          0    2.03417          0    3.34445 
-2007          9         22    4.62455    4.66446  0.0399057          0    1.89039          0    3.34445 
-2007          9         23    4.71358    4.75425  0.0406739          0    1.90095          0    3.34445 
-2007          9         24    2.15988    2.17851  0.0186378          0   0.881109          0    3.34445 
-2007          9         25    4.38693    4.42479  0.0378552          0    2.03552          0    3.34445 
-2007          9         26    2.28502    2.30474  0.0197176          0    1.14893          0    3.34445 
-2007          9         27    3.32454    3.35322  0.0286877          0    1.54169          0    3.34445 
-2007          9         28    1.78985    1.80529  0.0154447          0   0.772269          0    3.34445 
-2007          9         29    1.19351    1.20381  0.0102989          0   0.504574          0    3.34445 
-2007          9         30     4.5053    4.54418  0.0388766          0    2.03494          0    3.34445 
-2007         10          1   0.655768   0.661427 0.00565868          0   0.311915          0    3.34445 
-2007         10          2    1.02738    1.03627 0.00888982          0   0.441612          0    3.27589 
-2007         10          3    1.21725    1.22778  0.0105328          0   0.476643          0    3.21654 
-2007         10          4    2.52241    2.54424  0.0218263          0    1.01995          0     3.1572 
-2007         10          5    2.98355    3.00937  0.0258165          0    1.36678          0    3.09785 
-2007         10          6    4.53816    4.57743  0.0392684          0    2.07159          0    3.03851 
-2007         10          7    4.49193     4.5308  0.0388684          0    2.01445          0    2.97916 
-2007         10          8    1.78593    1.80139  0.0154536          0   0.848816          0    2.91981 
-2007         10          9    1.91466    1.93123  0.0165674          0   0.879383          0    2.86047 
-2007         10         10    1.27623    1.28727  0.0110431          0   0.558555          0    2.80112 
-2007         10         11    1.48211    1.49493  0.0128246          0   0.715936          0    2.74178 
-2007         10         12    1.93304    1.94977  0.0167265          0   0.832064          0    2.68243 
-2007         10         13    3.21699    3.24483  0.0278364          0    1.54917          0    2.62308 
-2007         10         14    3.59691    3.62803  0.0311238          0    1.78106          0    2.56374 
-2007         10         15    2.91603    2.94127  0.0252322          0    1.32985          0    2.50439 
-2007         10         16    2.52377     2.5456   0.021838          0    1.15974          0    2.44505 
-2007         10         17   0.708861   0.714995 0.00613373          0   0.340029          0     2.3857 
-2007         10         18    2.24607    2.26551  0.0194351          0    1.31442          0    2.32636 
-2007         10         19    1.14234    1.15222 0.00988457          0   0.729184          0    2.26701 
-2007         10         20    2.04458    2.06227  0.0176916          0    1.56647          0    2.20766 
-2007         10         21    1.39532    1.40739  0.0120736          0   0.918727          0    2.14832 
-2007         10         22     1.8898    1.90615  0.0163523          0    1.49769          0    2.08897 
-2007         10         23    1.38148    1.39344  0.0119539          0    1.49712          0    2.02963 
-2007         10         24   0.376613   0.379872 0.00325881          0   0.320567          0    1.97028 
-2007         10         25   0.472941   0.477033 0.00409233          0   0.372682          0    1.91093 
-2007         10         26   0.551801   0.556576  0.0047747          0   0.411025          0    1.85159 
-2007         10         27   0.453296   0.457219 0.00392234          0   0.337012          0    1.79224 
-2007         10         28     1.0162      1.025 0.00879314          0   0.683978          0     1.7329 
-2007         10         29   0.248556   0.250706 0.00215073          0   0.171943          0    1.67355 
-2007         10         30    1.22627    1.23688  0.0106108          0   0.827051          0    1.61421 
-2007         10         31    1.45259    1.46515  0.0125691          0   0.936858          0    1.55486 
-2007         11          1   0.349183   0.352204 0.00302146          0   0.216316          0    1.49551 
-2007         11          2    0.39921   0.402669 0.00345902          0   0.233242          0    1.43422 
-2007         11          3   0.532904   0.537521 0.00461744          0   0.310118          0    1.37496 
-2007         11          4   0.639315   0.644855 0.00553945          0   0.455462          0    1.31569 
-2007         11          5   0.349411   0.352438 0.00302753          0   0.261049          0    1.25643 
-2007         11          6   0.722511   0.728772 0.00626032          0   0.593175          0    1.19716 
-2007         11          7   0.160303   0.161692 0.00138897          0   0.122014          0     1.1379 
-2007         11          8   0.383125   0.386445 0.00331965          0   0.289991          0    1.07863 
-2007         11          9   0.416943   0.420556 0.00361267          0   0.536155          0    1.01937 
-2007         11         10   0.353704   0.356769 0.00306473          0   0.306804          0     0.9601 
-2007         11         11   0.558006   0.562841 0.00483494          0   0.484796          0   0.900835 
-2007         11         12   0.521825   0.526346 0.00452144          0   0.648302          0   0.841569 
-2007         11         13  0.0794161  0.0801042 0.000688114          0   0.123745          0   0.782304 
-2007         11         14   0.351935   0.354984  0.0030494          0   0.713638          0   0.723038 
-2007         11         15   0.258168   0.260405 0.00223694          0   0.723397          0   0.663773 
-2007         11         16   0.233075   0.235095 0.00201952          0   0.453393          0   0.604508 
-2007         11         17   0.304189   0.306824 0.00263569          0   0.564787          0   0.545242 
-2007         11         18   0.232294   0.234307 0.00201275          0   0.563827          0   0.485977 
-2007         11         19  0.0837573   0.084483 0.000725729          0   0.195173          0   0.426711 
-2007         11         20   0.152139   0.153458 0.00131824          0     0.2013          0   0.367446 
-2007         11         21  0.0922582  0.0930576 0.000799386          0   0.113641          0    0.30818 
-2007         11         22   0.291811    0.29434 0.00252845          0   0.379826          0   0.248915 
-2007         11         23  0.0706053  0.0712171 0.000611771          0   0.135596          0   0.189649 
-2007         11         24  0.0760118  0.0766704 0.000658617          0   0.182425          0   0.130384 
-2007         11         25   0.041848  0.0422106 0.000362599          0   0.089426          0  0.0711185 
-2007         11         26          0          0          0          0          0          0          0 
-2007         11         27          0          0          0          0          0          0          0 
-2007         11         28          0          0          0          0          0          0          0 
-2007         11         29          0          0          0          0          0          0          0 
-2007         11         30          0          0          0          0          0          0          0 
-2007         12          1          0          0          0          0          0          0          0 
-2007         12          2          0          0          0          0          0          0          0 
-2007         12          3          0          0          0          0          0          0          0 
-2007         12          4          0          0          0          0          0          0          0 
-2007         12          5          0          0          0          0          0          0          0 
-2007         12          6          0          0          0          0          0          0          0 
-2007         12          7          0          0          0          0          0          0          0 
-2007         12          8          0          0          0          0          0          0          0 
-2007         12          9          0          0          0          0          0          0          0 
-2007         12         10          0          0          0          0          0          0          0 
-2007         12         11          0          0          0          0          0          0          0 
-2007         12         12          0          0          0          0          0          0          0 
-2007         12         13          0          0          0          0          0          0          0 
-2007         12         14          0          0          0          0          0          0          0 
-2007         12         15          0          0          0          0          0          0          0 
-2007         12         16          0          0          0          0          0          0          0 
-2007         12         17          0          0          0          0          0          0          0 
-2007         12         18          0          0          0          0          0          0          0 
-2007         12         19          0          0          0          0          0          0          0 
-2007         12         20          0          0          0          0          0          0          0 
-2007         12         21          0          0          0          0          0          0          0 
-2007         12         22          0          0          0          0          0          0          0 
-2007         12         23          0          0          0          0          0          0          0 
