Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
11	23	328	6.26	11.34	13.00	9.55	0.37	-9999	0.00	-9999	-9999
11	24	329	5.00	11.88	13.05	10.75	0.36	-9999	0.00	-9999	-9999
11	25	330	6.17	9.15	11.15	7.50	0.26	-9999	0.00	-9999	-9999
11	26	331	4.58	9.16	11.40	6.00	0.18	-9999	0.00	-9999	-9999
11	27	332	4.05	10.94	12.30	9.80	0.31	-9999	0.00	-9999	-9999
11	28	333	0.60	3.56	10.90	0.00	0.07	-9999	5.40	-9999	-9999
11	29	334	2.98	0.93	2.10	0.10	0.01	-9999	0.00	-9999	-9999
11	30	335	6.95	4.44	7.05	1.85	0.22	-9999	0.00	-9999	-9999
12	1	336	6.84	7.53	10.60	3.65	0.33	-9999	0.00	-9999	-9999
12	2	337	6.20	12.41	14.30	10.60	0.40	-9999	0.00	-9999	-9999
12	3	338	5.23	9.59	13.40	6.35	0.38	-9999	0.00	-9999	-9999
12	4	339	5.29	4.71	13.35	-2.50	0.26	-9999	0.00	-9999	-9999
12	5	340	5.20	0.69	5.05	-2.85	0.06	-9999	0.00	-9999	-9999
12	6	341	2.29	-0.98	3.65	-3.95	0.06	-9999	12.85	-9999	-9999
12	7	342	6.49	-5.15	-4.20	-6.40	0.07	-9999	1.98	-9999	-9999
12	8	343	7.16	-2.47	-0.15	-6.80	0.32	-9999	0.00	-9999	-9999
12	9	344	6.89	3.41	6.45	-1.40	0.34	-9999	0.00	-9999	-9999
12	10	345	5.29	3.76	6.95	0.20	0.37	-9999	0.00	-9999	-9999
12	11	346	4.09	4.53	7.05	2.70	0.29	-9999	0.00	-9999	-9999
12	12	347	0.46	2.80	6.70	1.25	0.13	-9999	5.35	-9999	-9999
12	13	348	2.65	6.87	10.85	1.60	0.30	-9999	0.56	-9999	-9999
12	14	349	0.80	4.15	8.70	0.65	0.13	-9999	12.38	-9999	-9999
12	15	350	0.96	0.85	1.35	-4.05	0.19	-9999	4.11	-9999	-9999
12	16	351	0.70	-4.10	-3.45	-5.45	0.08	-9999	3.54	-9999	-9999
12	17	352	0.66	-1.50	0.55	-3.30	0.04	-9999	3.71	-9999	-9999
12	18	353	6.68	1.88	5.40	0.00	0.20	-9999	0.00	-9999	-9999
12	19	354	6.63	3.42	5.70	0.45	0.27	-9999	0.00	-9999	-9999
12	20	355	5.23	5.71	7.85	4.55	0.26	-9999	0.00	-9999	-9999
12	21	356	2.70	4.53	8.35	-0.25	0.32	-9999	2.40	-9999	-9999
12	22	357	2.12	-2.03	1.70	-5.25	0.11	-9999	3.00	-9999	-9999
12	23	358	1.87	-8.27	-5.70	-9.30	0.05	-9999	4.00	-9999	-9999
12	24	359	7.27	-8.62	-6.90	-9.75	0.27	-9999	0.00	-9999	-9999
12	25	360	6.75	-1.72	2.00	-8.95	0.51	-9999	0.00	-9999	-9999
12	26	361	4.44	2.48	7.55	-2.50	0.45	-9999	0.00	-9999	-9999
12	27	362	1.86	8.02	11.00	5.15	0.48	-9999	0.00	-9999	-9999
12	28	363	1.62	6.47	8.25	3.40	0.36	-9999	0.00	-9999	-9999
12	29	364	0.98	-0.32	4.00	-1.85	0.03	-9999	0.80	-9999	-9999
12	30	365	1.98	0.65	4.60	-1.70	0.07	-9999	0.60	-9999	-9999
12	31	366	1.49	-2.12	-1.50	-2.65	0.00	-9999	9.41	-9999	-9999
