Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
11	24	329	8.99	0.56	5.00	-5.35	0.19	-9999	0.00	-9999	-9999
11	25	330	8.65	4.40	7.05	1.25	0.45	-9999	0.00	-9999	-9999
11	26	331	1.90	1.48	3.70	0.10	0.14	-9999	0.30	-9999	-9999
11	27	332	6.74	8.12	11.90	1.85	0.48	-9999	0.00	-9999	-9999
11	28	333	3.12	3.74	6.75	3.15	0.07	-9999	2.10	-9999	-9999
11	29	334	8.26	6.74	8.85	4.30	0.44	-9999	0.10	-9999	-9999
11	30	335	3.56	7.54	9.00	5.80	0.31	-9999	0.00	-9999	-9999
12	1	336	6.87	8.38	11.85	3.95	0.34	-9999	0.00	-9999	-9999
12	2	337	7.25	10.09	12.50	6.85	0.50	-9999	0.00	-9999	-9999
12	3	338	1.02	4.36	7.10	2.70	0.09	-9999	0.60	-9999	-9999
12	4	339	1.91	7.70	9.80	5.60	0.30	-9999	0.60	-9999	-9999
12	5	340	1.64	3.54	9.30	0.10	0.28	-9999	4.40	-9999	-9999
12	6	341	2.35	0.66	2.65	-1.70	0.23	-9999	6.40	-9999	-9999
12	7	342	1.10	0.16	2.45	-1.45	0.07	-9999	15.20	-9999	-9999
12	8	343	3.04	0.76	3.15	-1.45	0.30	-9999	7.20	-9999	-9999
12	9	344	6.41	5.87	8.40	1.75	0.46	-9999	0.00	-9999	-9999
12	10	345	1.63	0.32	6.25	-1.20	0.04	-9999	2.30	-9999	-9999
12	11	346	4.84	0.27	2.05	-1.35	0.04	-9999	0.00	-9999	-9999
12	12	347	4.91	2.65	7.10	-0.40	0.18	-9999	7.70	-9999	-9999
12	13	348	5.27	3.30	6.40	0.10	0.30	-9999	0.00	-9999	-9999
12	14	349	5.94	6.48	9.05	2.75	0.39	-9999	3.20	-9999	-9999
12	15	350	1.25	1.98	3.20	0.80	0.17	-9999	1.60	-9999	-9999
12	16	351	1.96	2.11	9.85	1.35	0.19	-9999	3.91	-9999	-9999
12	17	352	0.56	-1.45	2.55	-2.60	0.16	-9999	2.40	-9999	-9999
12	18	353	4.59	-1.50	-0.10	-2.65	0.24	-9999	0.00	-9999	-9999
12	19	354	2.18	-3.85	-2.20	-4.55	0.11	-9999	1.20	-9999	-9999
12	20	355	7.17	-4.02	-2.10	-5.50	0.22	-9999	0.00	-9999	-9999
12	21	356	0.94	-2.07	-1.40	-3.45	0.01	-9999	20.50	-9999	-9999
12	22	357	0.89	-1.60	-0.05	-2.50	0.01	-9999	10.20	-9999	-9999
12	23	358	1.23	2.60	3.90	-0.25	0.01	-9999	16.20	-9999	-9999
12	24	359	1.38	1.69	3.35	-0.50	0.12	-9999	0.90	-9999	-9999
12	25	360	1.78	-0.53	1.25	-1.65	0.21	-9999	0.30	-9999	-9999
12	26	361	1.73	1.93	2.70	0.40	0.14	-9999	0.00	-9999	-9999
12	27	362	6.98	1.81	3.75	-0.70	0.08	-9999	0.00	-9999	-9999
12	28	363	5.54	1.03	6.70	-3.35	0.20	-9999	0.00	-9999	-9999
12	29	364	0.55	0.88	4.85	-0.70	0.24	-9999	3.60	-9999	-9999
12	30	365	1.11	-1.15	1.35	-2.70	0.17	-9999	10.50	-9999	-9999
12	31	366	2.70	-1.63	0.15	-2.45	0.09	-9999	14.20	-9999	-9999
