"year"	"julian.day"	"tavg"	"tmin"	"tmax"	"grad"	"prec"	"vpd"	"wind"	"pressure"
"1998"	197	13.45	10.46	18.22	1967.98601	0.9	0.231422	2.228856	914.216667
"1998"	198	13.49	10.58	16.96	1217.523775	5.5	0.127578	2.512076	914.36875
"1998"	199	17.16	13.7	20.74	1680.273791	1.1	0.228846	1.846015	914.929167
"1998"	200	19.04	13.68	24.5	2316.64806	0	0.232179	2.041348	916.44375
"1998"	201	22.56	17.43	27.21	2537.384282	0	0.338253	2.154966	917.020833
"1998"	202	24.88	19.81	30.56	2641.923379	0	0.389639	2.466883	913.425
"1998"	203	21.37	18.75	24.38	2132.050234	0	0.239597	2.746302	917.28125
"1998"	204	19.88	16.55	24.71	2168.058435	0	0.198735	2.51891	916.3875
"1998"	205	17.15	15.55	19.38	938.411862	0	0.135791	2.213132	917.841667
"1998"	206	16.27	15.23	17.43	389.253323	0	0.116905	2.093946	916.96875
"1998"	207	17.6	14.38	20.89	1808.013627	0	0.152854	2.136955	915.316667
"1998"	208	18.41	14.68	23.68	1575.399907	19.5	0.162347	2.637116	911.152083
"1998"	209	15.19	13.12	17.79	1367.936129	8.9	0.211608	3.732398	910.797917
"1998"	210	14.68	12.44	18.18	1486.897106	1.5	0.209512	2.288584	911.314583
"1998"	211	18.61	14.31	22.91	2555.488818	16.3	0.253792	2.473939	911.064583
"1998"	212	15.04	12.26	19.74	1215.012872	3.3	0.140652	2.638565	914.95625
"1998"	213	17.31	12.07	21.95	2204.829206	0.2	0.173446	2.229705	914.233333
"1998"	214	21.61	16.13	26.28	2385.167797	0	0.250068	2.250004	915.104167
"1998"	215	17.79	16.36	19.97	905.688293	0	0.144834	2.747513	919.2625
"1998"	216	17.04	15.72	19.04	647.612163	10.6	0.130823	2.547022	920.645833
"1998"	217	15.29	13.91	17.47	823.609683	6.2	0.176216	3.384998	923.208333
"1998"	218	15.67	12.09	19.47	2383.54966	0	0.253309	2.423591	923.89375
"1998"	219	17.33	12.8	22.08	2578.198536	0.1	0.252776	2.17105	921.64375
"1998"	220	19.99	15.36	24.93	2546.159421	0	0.30837	1.68406	919.564583
"1998"	221	21.52	17.9	25.5	2539.921223	0	0.317996	3.156945	916.84375
"1998"	222	18.75	14.35	23.26	2471.107617	0	0.218394	1.62938	919.00625
"1998"	223	21.49	16.22	26.44	2418.400986	0.1	0.303343	1.923595	919.76875
"1998"	224	23.67	19.93	27.96	2288.142808	0.3	0.327982	2.294584	916.514583
"1998"	225	19.12	14.61	23.12	1770.212456	28.5	0.217773	3.075213	913.40625
"1998"	226	15.88	14.03	18.38	1466.095675	0.8	0.174377	2.44855	914.179167
"1998"	227	17.94	13.71	21.56	2051.478165	0	0.172897	2.021847	915.477083
"1998"	228	19.97	17.62	23.5	1896.006807	0	0.270253	2.237174	918.708333
"1998"	229	20.46	17.11	24.44	2307.932439	0	0.321225	1.931137	917.125
"1998"	230	18.9	16.02	23.38	1305.476037	1.1	0.226671	1.890292	914.9
"1998"	231	16.37	14.95	19.08	1084.040482	2.1	0.167482	1.958643	916.60625
"1998"	232	16.34	13.4	20.53	1444.903658	19.7	0.156292	1.907441	915.34375
"1998"	233	15.92	12.85	20.57	1593.06178	10.6	0.210236	2.441034	910.09375
"1998"	234	13.15	10.7	14.81	1387.063626	28.7	0.207319	3.995336	908.46875
"1998"	235	11.26	9.62	14.08	1121.588703	4.7	0.187995	4.118213	913.095833
"1998"	236	13.83	10.88	17.07	833.024637	3.3	0.226305	3.552213	910.1
"1998"	237	10.56	8.81	12.78	792.932035	13.7	0.181031	3.972239	916.39375
"1998"	238	13.9	9.53	18.15	2196.980311	0	0.229938	1.842642	913.45
"1998"	239	11.68	8.52	15.52	253.642273	1.3	0.20164	4.550094	911.59375
"1998"	240	8.37	7.39	9.63	994.075778	0.3	0.229341	4.036762	914.485417
"1998"	241	8.73	7.27	11.04	1105.340374	0.4	0.2355	3.550919	915.879167
"1998"	242	9.9	7.07	12.62	1380.163294	0	0.240463	2.261481	916.247917
"1998"	243	10.26	8.2	12.85	909.463947	0.1	0.215309	1.790941	915.183333
"1998"	244	12.24	7.16	17.1	2207.963372	0.1	0.225498	1.730088	916.914583
"1998"	245	16.08	12.14	20.91	2011.562672	0.2	0.180259	1.80019	916.758333
"1998"	246	16.06	13.15	20.83	1494.266754	29.6	0.132353	2.101475	914.158333
"1998"	247	15.7	12.17	19.99	2127.676252	0.1	0.151284	2.04269	912.508333
"1998"	248	13.95	10.02	17.86	374.899263	49.5	0.173026	2.918181	907.2
"1998"	249	10.98	9.48	13.28	820.596806	16.4	0.135807	4.081132	910.441667
"1998"	250	13.54	8.08	18.63	2065.245867	0.2	0.165626	1.83658	908.5875
"1998"	251	13.35	12.02	14.56	239.767851	6.2	0.130678	2.316235	910.852083
"1998"	252	15.43	10.58	21.46	1981.584554	0.3	0.191346	1.814755	913.475
"1998"	253	20.04	14.17	26.2	2098.921572	0	0.315863	2.788154	911.085417
"1998"	254	15.15	12.78	17.95	647.145302	0.1	0.142144	2.335606	907.28125
"1998"	255	10.87	7.17	16.76	223.033251	42.9	0.148484	3.455748	900
"1998"	256	6.24	4.17	8.87	756.619591	13.5	0.150003	3.963648	900
"1998"	257	6.67	4.54	9.19	729.42343	2.2	0.245677	3.6012	900.4625
"1998"	258	8.12	6.14	9.18	314.736523	13	0.240632	4.02495	904.385417
"1998"	259	10.9	8.11	12.94	466.123291	9.5	0.21211	3.063884	906.579167
"1998"	260	7.46	6.67	9.72	713.935645	14.8	0.150319	3.755848	908.4125
"1998"	261	8.13	7.52	8.57	372.319914	22.5	0.112466	5.466347	918
"1998"	262	8.52	7.25	10.38	633.687489	12.6	0.125164	2.99408	925.502083
"1998"	263	9.12	6.98	10.97	652.985853	0	0.155905	1.833534	927.329167
"1998"	264	9.23	7.62	10.4	470.479352	0	0.150219	2.181973	925.835417
"1998"	265	10.01	7.39	13.3	1731.644821	0	0.163202	1.954336	921.11875
"1998"	266	10.48	7.58	14.69	1841.469777	0.1	0.152775	1.90346	919.679167
"1998"	267	14.026052	7.22	16.16	1508.289124	0	0.305567	1.622365	917.202997
"1998"	268	14.555479	12.3	17.88	1480.8829	0	0.273716	1.348754	912.941806
"1998"	269	14.64	10.58	18.86	1473.764433	0.1	0.224947	1.727764	908.154167
"1998"	270	14.9	12.17	17.03	1214.52034	11	0.229679	2.693455	904.933333
"1998"	271	10.43	9.53	11.38	288.736526	33.5	0.120059	3.175026	904.9375
"1998"	272	10.99	8.85	13.47	966.817083	1.5	0.159651	2.891022	907.65
"1998"	273	12.17	7.69	17.13	1663.007633	1.2	0.168154	2.029741	905.929167
"1998"	274	11.05	10.33	12.53	395.756147	1.1	0.110108	2.020518	904.291667
"1998"	275	9.54	8.06	11.12	560.047454	2.6	0.119873	1.862772	904.610417
"1998"	276	8.01	6.66	8.73	262.058573	3.5	0.114287	1.31747	906.3375
"1998"	277	9.28	7.43	12.8	1264.081253	0.3	0.143008	1.91101	904.9125
"1998"	278	7.15	6.42	8.1	325.59161	4.3	0.106794	1.829863	906.5
"1998"	279	11.72	6.9	15.47	450.982277	1.2	0.185385	3.025849	907.991667
"1998"	280	12.05	8.89	16.67	616.356755	3.5	0.160605	2.619436	908.9
"1998"	281	9.04	7.77	10.68	410.48805	0.2	0.121323	1.679552	913.63125
"1998"	282	10.11	8.69	13.29	1092.609068	0.1	0.142927	2.030219	916.252083
"1998"	283	9.71	7.28	12.76	834.190991	0.3	0.189652	2.145986	912.19375
"1998"	284	9.42	7.95	11.7	548.946901	5.1	0.171799	2.930839	911.789583
"1998"	285	7.68	6	9.62	426.571969	9	0.168077	4.070138	908.172917
"1998"	286	4.47	2.4	6.56	279.677633	17.3	0.151466	5.51518	916.41875
"1998"	287	7.63	3.42	10.76	397.049718	13.6	0.17272	2.312095	919
"1998"	288	11.29	10.27	13.04	504.345976	8.5	0.137647	2.656578	919.535417
"1998"	289	11.75	10.24	14.98	869.409629	4	0.126837	1.799351	917.94375
"1998"	290	13.04	10.23	18.61	1076.875816	0.1	0.249849	1.656529	911.641667
"1998"	291	8.73	5.79	12.3	239.580829	1.9	0.176949	2.916609	914.489583
"1998"	292	5.62	3.93	9.15	445.878126	13.6	0.118602	2.473534	912.945833
"1998"	293	4.46	2.98	5.52	346.090035	2.3	0.207479	4.253982	917.239583
"1998"	294	7.03	2.22	10.45	937.73901	0	0.29275	2.132884	921.9125
"1998"	295	11.36	9.15	15.13	1083.507316	0	0.419782	1.667408	923.866667
"1998"	296	11.29	8.74	15.26	1144.550618	0	0.369464	1.757578	920.177083
"1998"	297	9.17	6.19	11.82	497.788506	5.3	0.226476	2.601701	912.920833
"1998"	298	9.4	7.95	11.8	529.605677	6.9	0.270217	4.668059	901.014583
"1998"	299	4.37	1.66	7.09	576.189817	6.2	0.222152	3.649947	907.854167
"1998"	300	4.69	1.46	9.66	344.968028	12.9	0.204587	3.650056	914.515625
"1998"	301	12.46	7.47	18.83	315.26642	1.2	0.353526	2.962162	907.3875
"1998"	302	5.122847	2.87	17.81	176.016621	29.284963	0.090522	2.867248	908.021021
"1998"	303	2.281587	0.2	6.55	562.792442	20.339556	0.180606	4.573458	910.376716
"1998"	304	0.984489	-0.49	2.86	505.72666	1.799076	0.1151	2.867248	909.947456
"1998"	305	4.108111	1.83	8.26	165.57444	4.397742	0.15125	2.867248	899.090319
"1998"	306	2.678657	0.89	6.29	398.523319	0.399795	0.192868	2.867248	905.738614
"1998"	307	6.305235	3.55	11.53	560.91814	0.199897	0.245634	2.867248	901.131921
"1998"	308	3.331618	2.26	5	99.739606	4.057916	0.118444	1.466016	901.550712
"1998"	309	1.046256	0.11	2.6	310.531566	8.425674	0.125292	2.867248	912.596304
"1998"	310	3.269851	1.49	7.79	1058.792945	0	0.251898	2.50359	919.715739
"1998"	311	2.16	0	4.47	243.699216	2.5	0.123903	2.850238	924.870833
"1998"	312	4.28	-0.49	7.98	861.211818	0.1	0.28417	1.886764	922.433333
"1998"	313	7.19	3.73	10.56	161.795133	33.3	0.176915	4.118117	918.375
"1998"	314	9.29	6.11	10.83	167.740884	3.8	0.118753	4.86488	912.266667
"1998"	315	2.28	0.45	6.27	218.575886	16.5	0.137209	6.534735	915.045833
"1998"	316	0.4	-2.05	3.7	815.660197	0.8	0.149879	2.708353	910.29375
"1998"	317	0.54	-0.84	3	423.39259	0.8	0.180125	2.425001	908.75625
"1998"	318	3.12867	-1.54	6.55	572.917621	1.998974	0.257844	2.57388	899.770853
"1998"	319	0.322705	-0.14	2.26	73.934493	15.492045	0.128689	2.867248	903.979695
"1998"	320	-0.197899	-0.32	0.54	115.36994	17.291122	0.106075	2.867248	910.460474
"1998"	321	-3.259754	-4.18	-0.49	144.388141	10.044842	0.117276	2.867248	915.643004
"1998"	322	-4.698032	-5.81	-1.86	353.573557	1.359302	0.123699	2.867248	916.428235
"1998"	323	-3.727415	-5.46	2.26	457.965446	2.098922	0.119612	2.218526	915.465018
"1998"	324	-5.924539	-6.24	-3.92	82.201501	6.966423	0.130069	2.867248	919.558692
"1998"	325	-7.848125	-10.27	-2.8	68.043832	1.47924	0.139253	2.143524	923.359214
"1998"	326	-3.586234	-9.58	2.69	447.154744	0.089954	0.120674	3.115971	919.21319
"1998"	327	0.049167	-2.12	2.09	528.753791	0	0.11494	2.678086	913.318718
"1998"	328	1.416855	-2.46	4.15	698.177243	0	0.165477	2.867248	913.402476
"1998"	329	0.049167	-2.55	2.77	345.875533	0	0.207997	1.426928	910.921143
"1998"	330	-1.733238	-1.86	0.03	192.852218	0.699641	0.157992	2.202906	912.596304
"1998"	331	0.146229	-1.52	2.69	351.26415	1.099435	0.166592	2.867248	912.8057
"1998"	332	-0.436141	-1.95	1.74	588.02857	0	0.106075	2.867248	914.438982
"1998"	333	-0.400846	-2.38	2.6	742.457611	0	0.162451	2.041161	907.717398
"1998"	334	-0.506731	-2.42	1.14	391.678296	0	0.160487	2.386441	913.789857
"1998"	335	-5.27	-7.23	-2.75	207.70434	0	0.089315	1.96444	921.652083
"1998"	336	-2.79	-8.01	1.16	627.375592	0	0.143078	4.902747	919.854167
"1998"	337	-2.92	-5.82	1.67	366.48577	1.6	0.136924	2.680705	913.922917
"1998"	338	-5.6	-6.43	-4.75	191.022445	0.1	0.102836	2.123686	902.160417
"1998"	339	-4.08	-4.52	-3.61	140.994222	5.9	0.11956	5.296215	901.785417
"1998"	340	-4.32	-4.94	-3.97	303.499719	3.5	0.169115	6.893104	905.88125
"1998"	341	-5.91	-6.77	-4.55	182.823387	1.9	0.188924	6.85944	915.195833
"1998"	342	-6.56	-7	-6.26	171.363043	4.3	0.135303	7.482806	921.6375
"1998"	343	-6.85	-9.33	-4.03	597.818819	0	0.190415	2.052667	922.31875
"1998"	344	-4.37	-6.79	-2.27	278.077401	7	0.244198	1.550565	917.4
"1998"	345	-3.51	-4.94	-1.18	154.358075	2.2	0.085751	1.513598	914.320833
"1998"	346	0.64	-0.98	2.28	310.384657	4.9	0.100624	2.707137	920.183333
"1998"	347	5.84	1.73	8.62	125.574056	18	0.211778	7.503975	920.929167
"1998"	348	2.44	0.61	4.82	81.417896	43.6	0.137047	6.726212	925.245833
"1998"	349	5.92	4.6	7.01	209.249849	6.1	0.121899	4.071008	925.214583
"1998"	350	5.18	3.76	8.08	133.454407	5.3	0.237142	5.832888	925.11875
"1998"	351	3.58	2.28	5.99	420.801253	0	0.270013	2.649879	926.49375
"1998"	352	7.867465	2.53	11	672.064662	0	0.462869	2.867248	920.861353
"1998"	353	6.26	2.14	8.78	524.062227	0.6	0.377618	4.563821	911.74375
"1998"	354	0.6	-0.97	2.34	318.107838	1.2	0.226387	2.23706	905.54375
"1998"	355	-2.8	-4.22	-0.91	216.689249	6.5	0.133223	5.249902	909.827083
"1998"	356	-4.3	-4.72	-3.78	177.580007	2.7	0.130754	6.171789	919.020833
"1998"	357	-3.75	-5.92	-2.11	344.813714	1.6	0.108737	2.998404	921.0625
"1998"	358	-2.15	-5.67	0.92	495.190892	0.3	0.212918	2.270194	917.75625
"1998"	359	-1.13	-2.39	0.4	325.564701	0.4	0.133183	2.421381	922.96875
"1998"	360	2.09	-2.27	5.33	265.189426	0.9	0.273343	2.167757	919.90625
"1998"	361	7.08	3.79	9.16	406.695206	0	0.40148	1.839736	914.272917
"1998"	362	6.78	5.23	9.15	416.160359	0	0.344278	2.093047	912.995833
"1998"	363	5.46	3.62	8.08	522.739376	0	0.278186	3.628393	915.99375
"1998"	364	2.48	-0.78	5.63	567.694486	0	0.268145	2.831	912.889583
"1998"	365	3.51	-5.56	8.71	572.234965	0	0.361076	3.87351	913.14375
"1999"	1	4.92	2.37	8.32	466.590239	0	0.339911	2.280677	912.36875
"1999"	2	3.09	1.2	6.05	523.35496	0	0.284487	2.069532	910.172917
"1999"	3	3.14	1.02	5.08	353.523575	4.5	0.165847	2.769965	909.383333
"1999"	4	5.04	2.49	8.53	245.468902	12.5	0.146644	4.696076	915.11875
"1999"	5	8.71	6.97	11.35	480.888382	0	0.249847	2.256796	919.729167
"1999"	6	9.09	7.02	12.65	589.995224	0	0.366773	1.47654	917.925
"1999"	7	11.27	7.69	14.16	575.683983	4.1	0.465861	3.749499	909.977083
"1999"	8	3.09	0.21	5.19	132.611799	23.8	0.099576	3.143237	903.389583
"1999"	9	0.16	-0.59	0.85	235.440555	2.4	0.145886	3.061342	902.69375
"1999"	10	1.37	-1.76	3.41	571.684869	0.2	0.238267	4.161898	906.352083
"1999"	11	5.26	0.07	8.91	485.91347	0	0.312572	5.429529	900.916667
"1999"	12	-2.59	-5.97	0.64	298.343656	0.1	0.178388	4.75519	908.102083
"1999"	13	-3.15	-5.9	-1.14	275.636894	0.1	0.160971	3.82667	904.775
"1999"	14	0.48	-1.78	2.09	254.707031	2.6	0.221498	3.82486	907.45
"1999"	15	2.2	0.53	5.26	528.663828	0	0.336244	3.236303	913.539583
"1999"	16	6.31	0.53	10.95	503.669364	0	0.457829	2.631077	912.866667
"1999"	17	5.01	1.26	8.02	685.170653	0	0.427587	2.116554	912.65625
"1999"	18	-0.03	-3.38	4.32	514.824099	0	0.227661	1.726898	917.99375
"1999"	19	3.14	0.69	7.33	667.554467	0	0.321848	1.783134	921.191667
"1999"	20	4.27	1.49	9.07	708.52356	0	0.343642	1.705815	920.827083
"1999"	21	2.31	0.4	5.8	742.070716	0	0.326691	1.426079	920.208333
"1999"	22	2.51	0.55	5.63	772.203781	0	0.350416	1.696784	920.160417
"1999"	23	1.62	-0.56	4.62	753.151232	0	0.307451	1.586545	918.991667
"1999"	24	3.47	1.07	6.61	762.345702	0	0.357203	2.083084	920.560417
"1999"	25	6.3	3.13	9.27	717.626348	0	0.368409	2.127766	920.652083
"1999"	26	6.27	2.45	9.86	559.373185	2.7	0.241798	2.770314	911.1
"1999"	27	-0.11	-1.19	1.44	444.75228	6.6	0.11294	4.804222	902.179167
"1999"	28	-1.66	-2.11	-1.06	205.652392	15.1	0.097219	4.942634	902.679167
"1999"	29	-5.93	-9.64	-1.13	214.253108	16.1	0.133028	6.117705	910.10625
"1999"	30	-11.68	-13	-10.53	460.96703	4.1	0.158876	5.718961	921.460417
"1999"	31	-10.38	-11.56	-8.97	602.59942	1.3	0.139271	3.5757	925.670833
"1999"	32	-10.346836	-13.4	-7.33	605.118217	0.724463	0.136235	2.238051	923.827748
"1999"	33	-4.21	-7.31	-1.21	171.144751	3.3	0.094091	3.183386	925.595833
"1999"	34	-0.45	-1.35	0.52	220.504998	17.5	0.085696	5.915781	926.172917
"1999"	35	2.1	0.48	5.01	208.76524	14.3	0.126908	7.609017	919.104167
"1999"	36	1.84	-2.21	5.51	138.38563	21.6	0.180947	8.175046	903.445833
"1999"	37	-2.61	-2.94	-2.05	162.317011	2.2	0.171292	7.971197	901.220833
"1999"	38	-2.5	-3.38	-0.99	209.289142	9.1	0.123486	4.185204	900.120833
"1999"	39	-5.24	-6.57	-3.3	254.012862	1.9	0.177124	5.911976	900.170833
"1999"	40	-5.68	-8.95	-3.24	655.089979	1.9	0.211169	2.744196	900
"1999"	41	-6.95	-7.64	-6.17	255.859614	3.3	0.098072	2.900059	901.091667
"1999"	42	-8.82	-9.71	-7.73	466.05324	8.822925	0.12701	4.255321	906.3125
"1999"	43	-10.21	-11.19	-9.59	507.489478	5.140238	0.11599	4.153635	915.01875
"1999"	44	-8.87	-10.22	-7.75	471.645888	10.841072	0.111473	3.081339	918.0125
"1999"	45	-6.52	-8.19	-5.03	639.023668	6.451171	0.112032	4.084579	918.304167
"1999"	46	-5.91	-7.23	-2.81	852.24719	0.271241	0.11627	2.07704	918.725
"1999"	47	-1.62	-6.67	2.15	592.453195	2.587368	0.194842	4.765959	907.952083
"1999"	48	-2.92	-5.08	-0.49	265.914156	3.889677	0.178914	5.888164	902.74375
"1999"	49	-4.8	-5.61	-3.96	593.837168	0.672716	0.167112	5.415163	909.777083
"1999"	50	-0.03	-4.56	3.04	220.90229	18.887787	0.092884	4.415512	913.366667
"1999"	51	2.74	1.47	4.04	402.045581	55.369678	0.088195	5.224811	910.70625
"1999"	52	1.06	0.25	2.33	260.129411	23.803787	0.07527	2.961909	905.95625
"1999"	53	-0.75	-2.88	1.77	379.661892	20.526454	0.133944	5.287603	900
"1999"	54	-3.24	-3.75	-2.44	200.177622	1.466175	0.145951	8.61108	900.197917
"1999"	55	-3.01	-3.94	-1.36	623.95277	1.742161	0.157507	5.059432	904.59375
"1999"	56	-3.61	-5.39	-0.96	1494.912727	0	0.152645	2.770049	913.28125
"1999"	57	0.23	-5.88	3.24	899.105809	0.3	0.222578	2.12768	915.491667
"1999"	58	6.18	2.06	10.44	1543.80583	0.4	0.263573	2.093106	912.789583
"1999"	59	5.63	3.06	8.52	1322.527323	0.3	0.288916	2.512954	917.825
"1999"	60	4.89	1.32	9.01	1348.333553	0.2	0.245904	2.526655	916.535417
"1999"	61	4.66	3.82	5.62	298.218122	41	0.107641	4.098275	911.21875
"1999"	62	6.89	5.02	9.98	1191.683165	0.2	0.217796	2.199742	903.51875
"1999"	63	7.64	5.8	8.82	737.061141	0.3	0.402827	5.522718	900
"1999"	64	1.65	0.46	5.95	303.324086	0.2	0.141158	2.90545	900
"1999"	65	0.65	-1.04	3.02	815.345097	0.2	0.235361	2.219389	900.002083
"1999"	66	-1.13	-2.01	0.1	236.24551	8.4	0.100331	3.832809	902.089583
"1999"	67	-0.35	-2.85	3.37	1219.027441	0.1	0.265304	2.47192	907.408333
"1999"	68	2.74	-0.98	5.44	622.030736	0.1	0.215187	1.792045	906.183333
"1999"	69	7.08	3.19	11.92	1280.861345	0.1	0.300609	2.504591	909.01875
"1999"	70	2.36	0.4	6.02	312.250152	4	0.112738	2.902353	913.508333
"1999"	71	2.48	-1.04	7.53	1306.953498	0.1	0.139692	1.706447	914.658333
"1999"	72	6.47	3.19	10.38	1280.235283	0.1	0.244651	1.641368	915.3625
"1999"	73	7.32	3.76	12.47	1520.11439	0.1	0.258591	1.744364	918.15
"1999"	74	4.49	2.33	6.13	236.620397	0.6	0.133114	2.385423	920.94375
"1999"	75	-0.39	-2.4	1.57	285.663147	0.5	0.156572	2.961856	922.457292
"1999"	76	-3.37	-5.79	-1.87	483.213735	0.2	0.196179	1.940637	922.9
"1999"	77	-2.47	-6.78	2.81	1715.288193	0	0.234726	2.289533	917.06875
"1999"	78	-0.01	-4.15	3.91	1723.220807	0.1	0.290941	3.644082	912.729167
"1999"	79	-0.7	-1.08	0.09	408.989807	6.7	0.138471	6.496574	915.541667
"1999"	80	1.17	-1.23	4.08	1109.076759	0.2	0.234937	3.459959	910.933333
"1999"	81	2.81	0.72	6.09	990.203759	1.9	0.249293	2.554961	903.53125
"1999"	82	1.26	0.18	2.98	809.808013	7.9	0.15343	4.200842	908.5375
"1999"	83	4.24	0.8	8.52	1065.121228	13.2	0.172322	3.245183	913.114583
"1999"	84	9.89	4.61	15.16	1845.94015	0	0.428891	3.892958	906.439583
"1999"	85	9.8	5.56	14.68	1601.262485	0.1	0.397825	3.11035	902.770833
"1999"	86	9.13	6.83	12.38	974.998332	0	0.32378	5.177356	900.28125
"1999"	87	4.97	3.31	6.49	228.016734	3.5	0.15168	3.347305	905.185417
"1999"	88	1.88	0.87	2.83	174.381615	11.3	0.092466	2.358851	914.402083
"1999"	89	3.02	2.02	4.12	137.252781	2.4	0.098958	2.450001	916.739583
"1999"	90	6.43	3.58	9.15	1328.745694	0.8	0.223741	1.812668	917.05
"1999"	91	7.62	4.11	11.26	1911.631643	0	0.320644	1.781456	915.13125
"1999"	92	7.35	3.52	10.46	1998.290581	0	0.368581	2.868781	914.141667
"1999"	93	8.17	4.74	11.64	1837.396469	0	0.34454	2.985135	918.304167
"1999"	94	8.05	5.56	11.82	1440.78075	6.5	0.257146	2.860958	920.014583
"1999"	95	6.49	4.49	9.11	969.123849	0.8	0.200431	3.137949	924.414583
"1999"	96	10.22	5.1	14.87	1818.644609	0	0.323986	2.062216	921.71875
"1999"	97	7.49	3.06	12.24	593.014463	7.4	0.184974	4.100944	912.327083
"1999"	98	3.3	2.14	4.41	220.897625	9.9	0.100322	2.376202	913.841667
"1999"	99	4.56	2.73	6.44	668.771679	0.7	0.173313	2.271079	919.429167
"1999"	100	6.38	2.46	10.21	1779.510128	0	0.256693	2.148262	915.914583
"1999"	101	7.04	4.28	8.96	579.825929	13.2	0.198595	5.889724	911.43125
"1999"	102	5.74	2.67	8.86	1522.007571	0.4	0.208118	2.841003	905.008333
"1999"	103	3.58	1.48	5.22	749.691093	14.1	0.131488	3.933063	900.216667
"1999"	104	5.41	0.34	10.62	1741.908937	0.7	0.306599	4.737398	901.527083
"1999"	105	9.09	2.56	14.97	2322.046962	0	0.358107	4.29362	901.604167
"1999"	106	1.14	0.5	2.5	199.641518	0.6	0.098689	2.806787	902.5875
"1999"	107	1.26	-0.36	2.78	730.200704	0	0.194436	3.085927	901.51875
"1999"	108	1.57	0.4	3.34	1065.507362	10.2	0.147565	3.699652	907.708333
"1999"	109	1.03	0.04	3.21	1056.292633	5.1	0.119474	2.462377	913.054167
"1999"	110	2.28	0.06	5.77	1409.084032	4.7	0.176358	2.436152	912.675
"1999"	111	6.52	0.99	11.48	1115.903456	16.4	0.210374	2.181055	908.025
"1999"	112	7.58	5.85	10.19	1084.105519	8	0.145915	2.102411	912.754167
"1999"	113	8.56	5.92	12.54	1484.762522	0.7	0.194743	2.143867	912.2125
"1999"	114	8.31	5.21	11.74	1114.441395	2.8	0.186502	2.732476	911.433333
"1999"	115	7.78	6.5	11.52	792.248294	5.7	0.129205	2.181645	912.679167
"1999"	116	9.19	4.71	13.65	1981.190099	0	0.205712	2.125123	911.491667
"1999"	117	9.06	5.87	13.2	1671.902491	1.4	0.174286	2.832981	911.945833
"1999"	118	9.44	6.74	12.74	1175.724215	0	0.167257	1.822342	915.675
"1999"	119	12.23	6.86	18.16	2470.416091	0	0.225563	2.343098	911.095833
"1999"	120	10.28	8.27	12.79	715.400156	1	0.144888	2.110576	912.16875
"1999"	121	11.74	8.63	15.54	1513.996231	4.5	0.231092	2.227632	915.129167
"1999"	122	10.66	8.24	15.01	1271.665361	5	0.143184	1.911229	916.358333
"1999"	123	12.52	7.52	17.26	2422.86914	0	0.215505	2.414677	916.410417
"1999"	124	11.19	9.99	12.57	591.038807	0.8	0.141565	2.82362	912.004167
"1999"	125	8.86	6.58	10.82	660.276734	0	0.144915	3.042985	910.639583
"1999"	126	7.87	6.14	10.29	747.475509	4.1	0.189356	3.840922	915.322917
"1999"	127	10.15	6.24	14.81	1737.916387	0.6	0.153661	1.592717	913.625
"1999"	128	11.41	8.64	16.1	1401.631274	26.5	0.174666	3.274559	911.720833
"1999"	129	10.35	8.54	13.72	1235.016383	3.3	0.219539	2.769273	917.404167
"1999"	130	14.31	7.37	19.73	2465.073947	0	0.325094	2.863823	915.502083
"1999"	131	11.19	9.22	15.08	694.368981	5.9	0.154803	2.402447	914.389583
"1999"	132	11.2	9.16	14	1431.007439	1.9	0.159881	2.577516	911.354167
"1999"	133	10.34	7.97	12.96	679.137311	0.3	0.158533	2.800491	911.50625
"1999"	134	9.71	8.93	10.67	506.531722	0.2	0.115001	2.051472	909.08125
"1999"	135	8.52	7.24	11.03	1071.318114	0.3	0.166489	3.396544	909.229167
"1999"	136	6.21	4.02	9.39	1473.283475	0.4	0.225593	2.731536	913.5875
"1999"	137	9.95	3.73	14.66	2586.038817	1.3	0.253368	2.607288	913.658333
"1999"	138	11.71	9.09	15.86	2594.664973	0.5	0.238151	3.48848	913.683333
"1999"	139	14.684214	9.28	19.3	2354.952072	0	0.346004	4.964189	914.617907
"1999"	140	13.32	8.96	18.42	1536.628174	3.5	0.227549	2.390282	908.610417
"1999"	141	9.6	8.41	11.76	857.594891	13.7	0.124713	2.649067	904.210417
"1999"	142	9.57	8.31	12.51	995.98827	1.3	0.138368	3.887633	912.933333
"1999"	143	8.75	6.82	11.58	1267.020508	8.7	0.173786	4.277588	919.675
"1999"	144	11.83	5.82	17.16	2688.180599	0	0.241562	1.912585	919.347917
"1999"	145	14.1	10.18	17.52	2233.228674	0	0.240763	2.73318	916.45
"1999"	146	14.74	11.16	18.07	1967.066221	0	0.239142	2.546004	917.904167
"1999"	147	16.52	11.58	21.28	2402.329067	0	0.246915	2.535534	918.48125
"1999"	148	17.42	13.27	22.24	2438.486943	0	0.268129	2.615265	920.2875
"1999"	149	15.99	13.04	21.44	1755.577326	27.3	0.211354	2.360163	919.94375
"1999"	150	18.73	13.14	23.49	2665.203759	0	0.336429	2.578723	916.141667
"1999"	151	19.02	14.33	22.93	2027.764217	5.4	0.321041	2.829027	917.935417
"1999"	152	17.14	13.43	21.03	2295.363047	0	0.242533	2.112661	919.185417
